GAllants,gallants,c,SubjectivePercept,0
Evil,evil,c,StandardsNeg,0
",",",",n,,0
It,it,s,ConfirmedThght,0
Is,is,s,ConfirmedThght,1
true,true,c,ConfirmedThght,2
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
dull,dull,c,SenseProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
then,then,s,,0
it,it,s,Intensity,0
is,is,s,Intensity,1
very,very,s,Intensity,2
civil,civil,c,CommonAuthorities,0
.,.,n,,0
No,no,s,DenyDisclaim,0
double,double,s,,0
sense,sense,s,AbstractConcepts,0
shall,shall,s,ProjectAhead,0
now,now,s,Immediacy,0
your,your,s,DirectAddress,0
thoughts,thoughts,s,PrivateThinking,0
beguile,beguile,c,SubjectivePercept,0
",",",",n,,0
Make,make,s,ReportingEvents,0
Lady,lady,s,PersonProperty,0
Blush,blush,c,SenseProperty,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
Ogling,ogling,s,SubjectivePercept,0
Gallant,gallant,s,StandardsPos,0
Smile,smile,c,OralCues,0
.,.,n,OralCues,1
But,but,s,Resistance,0
mark,mark,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Fate,fate,s,SubjectivePercept,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
mis-judging,mis-judging,s,UNRECOGNIZED,0
Fool,fool,c,Negativity,0
!,!,n,,0
A,a,s,,0
Bawdy,bawdy,s,SubjectivePercept,0
Play,play,s,ReportingEvents,0
was,was,s,ProjectBack,0
never,never,s,DenyDisclaim,0
counted,counted,s,ReportingEvents,0
Dull,dull,c,SenseProperty,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
modest,modest,s,SubjectivePercept,0
Comedy,comedy,s,Positivity,0
e're,e're,s,SubjectivePercept,0
pleased,pleased,s,Positivity,0
you,you,s,DirectAddress,0
much,much,c,Intensity,0
",",",",n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
relished,relished,s,Positivity,0
like,like,s,SubjectivePercept,0
good,good,s,StandardsPos,0
Manners,manners,s,StandardsPos,1
amongst,amongst,s,SpaceRelation,0
the,the,s,,0
Dutch,dutch,c,,0
.,.,n,,0
In,in,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
Chaste,chaste,s,StandardsPos,0
Ladies,ladies,c,PersonProperty,0
",",",",s,,0
then,then,s,Sequence,0
we,we,s,Sequence,1
hope,hope,s,ProjectAhead,0
to,to,s,ProjectAhead,1
day,day,c,TimeDuration,0
",",",",n,,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,,0
Poets,poets,s,PersonProperty,0
Recantation,recantation,s,Negativity,0
Play,play,n,ReportingEvents,0
Come,come,s,ReportingEvents,0
often,often,s,RecurringEvents,0
to,to,s,,0
it,it,s,,0
that,that,s,,0
he,he,s,PersonPronoun,0
at,at,s,SubjectiveTime,0
length,length,s,SubjectiveTime,1
may,may,s,Contingency,0
see,see,n,PrivateThinking,0
It,it,s,PrivateThinking,1
Is,is,s,PrivateThinking,2
more,more,s,Comparison,0
than,than,s,Comparison,1
a,a,s,Comparison,2
pretended,pretended,s,PrivateThinking,0
Modesty,modesty,n,SubjectivePercept,0
Stick,stick,s,StandardsPos,0
by,by,s,StandardsPos,1
him,him,s,StandardsPos,2
now,now,c,Updates,0
",",",",s,Updates,1
for,for,s,Contingency,0
if,if,s,Contingency,1
he,he,s,PersonPronoun,0
finds,finds,s,DirectAddress,0
you,you,s,DirectAddress,1
falter,falter,c,StandardsNeg,0
",",",",n,,0
He,he,s,PersonPronoun,0
quickly,quickly,s,SubjectiveTime,0
will,will,s,SubjectivePercept,0
his,his,s,SubjectivePercept,1
way,way,s,Specifiers,0
of,of,s,Specifiers,1
writing,writing,s,GenericEvents,0
alter,alter,c,ReportingEvents,0
;,;,n,,0
And,and,s,,0
every,every,s,Generalization,0
Play,play,s,ReportingEvents,0
shall,shall,s,ProjectAhead,0
send,send,s,ReportingEvents,0
you,you,s,DirectAddress,0
blushing,blushing,s,SenseProperty,0
home,home,c,SpaceRelation,0
",",",",n,ReasonForward,0
For,for,c,ReasonForward,1
",",",",s,,0
tho,tho,s,LangRef,0
you,you,s,DirectAddress,0
rail,rail,c,SenseObject,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
then,then,s,Sequence,0
we,we,s,Sequence,1
are,are,s,Confidence,0
sure,sure,s,Confidence,1
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
come,come,c,PredictedFuture,1
",",",",n,,0
Thus,thus,s,ReasonForward,0
Brides,brides,s,PersonProperty,0
are,are,s,ReportingStates,0
Coy,coy,s,SubjectivePercept,0
and,and,s,,0
Bashful,bashful,s,SubjectivePercept,0
the,the,s,,0
first,first,s,Sequence,0
night,night,c,Sequence,1
",",",",n,Resistance,0
But,but,s,Resistance,1
used,used,s,ProjectBack,0
to,to,s,ProjectBack,1
it,it,s,,0
once,once,c,TimeShift,0
",",",",s,,0
are,are,s,ReportingStates,0
mad,mad,s,Negativity,0
for,for,s,Negativity,1
their,their,s,PersonPronoun,0
delight,delight,c,Positivity,0
.,.,n,Imperative,0
Do,do,s,Imperative,1
not,not,s,Imperative,2
the,the,s,,0
Whiggish,whiggish,s,UNRECOGNIZED,0
Nature,nature,s,AbstractConcepts,0
then,then,s,Sequence,0
pursue,pursue,c,Sequence,1
",",",",n,,0
Lest,lest,s,Negativity,0
like,like,s,SubjectivePercept,0
Whig-Writer,whig-writer,c,UNRECOGNIZED,0
",",",",s,,0
he,he,s,PersonPronoun,0
desert,desert,s,SenseObject,0
you,you,s,DirectAddress,0
too,too,c,DirectAddress,1
.,.,n,,0
Whig-Poet,whig-poet,s,UNRECOGNIZED,0
when,when,s,Contingency,0
he,he,s,Contingency,1
can,can,s,Contingency,2
no,no,s,Updates,0
longer,longer,s,Updates,1
Thrive,thrive,c,StandardsPos,0
",",",",n,,0
Turns,turns,s,,0
Cat,cat,s,SenseObject,0
in,in,s,,0
Pan,pan,s,SenseObject,0
and,and,s,,0
writes,writes,s,ReportingEvents,0
his,his,s,ReportingEvents,1
Narrative,narrative,c,LangRef,0
.,.,n,,0
No,no,s,DenyDisclaim,0
Irish,irish,s,PersonProperty,0
Witness,witness,s,PersonProperty,0
sooner,sooner,s,Comparison,0
shall,shall,s,ProjectAhead,0
recant,recant,c,Negativity,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
oftener,oftener,s,Comparison,0
play,play,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
Devil,devil,s,SubjectivePercept,2
or,or,s,,0
the,the,s,StandardsPos,0
Saint,saint,c,StandardsPos,1
.,.,nn,,0
',',c,,0
TWas,twas,s,ProjectBack,0
Prudently,prudently,s,StandardsPos,0
done,done,s,ReportingStates,0
of,of,s,DirectAddress,0
you,you,s,DirectAddress,1
Yesterday,yesterday,s,ProjectBack,0
(,(,c,,0
when,when,s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Gerrald,gerrald,s,UNRECOGNIZED,0
came,came,s,Transformation,0
to,to,s,Transformation,1
know,know,s,Transformation,2
what,what,s,ProjectBack,0
was,was,n,ProjectBack,1
become,become,s,Transformation,0
of,of,s,Transformation,1
his,his,s,PersonPronoun,0
Pistols,pistols,c,SenseObject,0
),),s,,0
to,to,s,,0
send,send,s,SceneShift,0
down,down,s,SceneShift,1
word,word,s,LangRef,0
you,you,s,DirectAddress,0
was,was,s,ProjectBack,0
gone,gone,s,ReportingEvents,0
into,into,s,SceneShift,0
the,the,s,SceneShift,1
City,city,c,SceneShift,2
",",",",s,,0
by,by,s,,0
that,that,s,,0
I,i,n,FirstPer,0
gained,gained,s,ReportingEvents,0
time,time,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
get,get,s,,0
',',c,,0
em,em,s,SpaceRelation,0
Painted,painted,c,ReportingStates,0
",",",",s,ReportingStates,1
as,as,s,,0
also,also,s,,0
the,the,s,SenseObject,0
Table,table,s,SenseObject,1
in,in,s,,0
the,the,s,SenseObject,0
Closet,closet,c,SenseObject,1
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
they,they,s,ReportingStates,0
are,are,n,ReportingStates,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
found,found,nnn,Confidence,0
That,that,s,Confidence,1
Is,is,s,Positive_Attribution,0
well,well,s,Positive_Attribution,1
done,done,c,ReportingStates,0
.,.,nnn,ReportingStates,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
got,got,s,PrivateThinking,0
the,the,s,PrivateThinking,1
Picture,picture,s,PrivateThinking,2
of,of,s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Vallentine,vallentine,s,UNRECOGNIZED,0
that,that,s,SenseProperty,0
has,has,s,SenseProperty,1
the,the,s,SenseProperty,2
Pistols,pistols,c,SenseObject,0
",",",",s,,0
who,who,s,,0
took,took,s,ReportingEvents,0
',',c,,0
em,em,n,SpaceRelation,0
away,away,s,,0
only,only,s,Cause,0
because,because,s,Cause,1
he,he,s,PersonPronoun,0
believed,believed,s,PrivateThinking,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
party,party,s,GenericEvents,0
would,would,s,Contingency,0
not,not,s,Contingency,1
fail,fail,s,StandardsNeg,0
coming,coming,s,DirectAddress,0
to,to,s,DirectAddress,1
you,you,s,DirectAddress,2
to,to,n,Curiosity,0
know,know,s,Curiosity,1
how,how,s,Curiosity,2
they,they,s,,0
were,were,s,ProjectBack,0
lost,lost,c,ReportingStates,0
;,;,s,ReportingStates,1
and,and,s,,0
the,the,s,,0
Jest,jest,s,Positivity,0
is,is,c,ReportingStates,0
",",",",s,,0
he,he,s,PrivateThinking,0
thinks,thinks,s,PrivateThinking,1
he,he,s,Neutral_Attribution,0
stole,stole,s,Neutral_Attribution,1
',',c,,0
em-so,em-so,s,UNRECOGNIZED,0
cunningly,cunningly,c,SubjectivePercept,0
",",",",n,,0
that,that,s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
discover,discover,s,Curiosity,0
the,the,s,Curiosity,1
Theft,theft,c,Negativity,0
",",",",s,,0
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
think,think,s,PrivateThinking,0
you,you,s,DirectAddress,0
the,the,s,Intensity,0
greatest,greatest,s,Intensity,1
Sorceress,sorceress,s,PersonProperty,0
in,in,s,Intensity,0
the,the,n,Intensity,1
world,world,c,Intensity,2
:,:,s,,0
and,and,s,,0
this,this,s,,0
my,my,s,FirstPer,0
Care,care,s,StandardsPos,0
and,and,s,,0
Diligence,diligence,s,StandardsPos,0
has,has,s,,0
found,found,s,Confidence,0
out,out,nnn,Confidence,1
Well,well,c,OralCues,0
",",",",s,OralCues,1
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Decoy,decoy,c,SubjectivePercept,0
",",",",s,,0
It,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
not,not,s,DenyDisclaim,0
be,be,s,ReportingStates,0
out,out,s,Negativity,0
of,of,s,Negativity,1
your,your,s,Negativity,2
way,way,c,Negativity,3
.,.,nnn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
I,i,s,FirstPer,0
spoke,spoke,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
as,as,s,DenyDisclaim,1
to,to,s,,0
that,that,c,,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
sufficient,sufficient,s,StandardsPos,0
we,we,s,,0
understand,understand,s,Positivity,0
one,one,s,Positivity,1
another,another,c,Positivity,2
;,;,s,,0
the,the,n,,0
multitudes,multitudes,s,AbstractConcepts,0
of,of,s,,0
Fools,fools,s,Negativity,0
who,who,s,,0
daily,daily,s,RecurringEvents,0
flock,flock,s,SceneShift,0
to,to,s,SceneShift,1
you,you,c,DirectAddress,0
",",",",s,,0
cry,cry,s,Motions,0
you,you,s,DirectAddress,0
up,up,s,DirectAddress,1
on,on,s,SpaceRelation,0
all,all,s,SpaceRelation,1
sides,sides,nnn,SpaceRelation,2
There,there,s,DenyDisclaim,0
Is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
one,one,s,Numbers,0
but,but,s,Resistance,0
this,this,s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Gerrald,gerrald,s,UNRECOGNIZED,0
that,that,s,,0
speaks,speaks,s,Resistance,0
against,against,s,Resistance,1
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
rails,rails,s,Negative_Relation,0
at,at,n,Negative_Relation,1
me,me,s,FirstPer,0
where,where,s,,0
e're,e're,s,SubjectivePercept,0
he,he,s,PersonPronoun,0
comes,comes,nnn,ReportingEvents,0
Though,though,s,Concessive,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
no,no,s,DenyDisclaim,0
Sorceress,sorceress,c,PersonProperty,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
the,the,s,DirectAddress,2
wit,wit,s,StandardsPos,0
to,to,s,,0
make,make,s,ReportingEvents,0
the,the,s,,0
World,world,s,AbstractConcepts,0
think,think,s,PrivateThinking,0
so,so,c,PrivateThinking,1
",",",",n,,0
and,and,s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
the,the,s,Specifiers,2
same,same,s,Comparison,0
thing,thing,s,Comparison,1
as,as,s,Resemblances,0
if,if,s,Resemblances,1
you,you,s,Insist,0
really,really,s,Insist,1
were,were,s,ProjectBack,0
one,one,nnn,Numbers,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
much,much,s,Intensity,0
beholden,beholden,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
Beatrice,beatrice,s,UNRECOGNIZED,0
for,for,s,,0
it,it,c,,0
;,;,s,OralCues,0
well,well,c,OralCues,1
",",",",s,,0
she,she,s,Updates,0
is,is,s,Updates,1
an,an,s,,0
admirable,admirable,s,StandardsPos,0
Wench,wench,s,PersonProperty,0
to,to,s,,0
draw,draw,n,Motions,0
Fools,fools,s,Negativity,0
into,into,s,Transformation,0
the,the,s,Transformation,1
Net,net,c,SenseObject,0
",",",",s,,0
she,she,s,PersonPronoun,0
affects,affects,s,ReportingEvents,0
an,an,s,ReportingEvents,1
innocent,innocent,c,Disclosure,0
",",",",s,,0
simple,simple,s,SubjectivePercept,0
carriage,carriage,c,SenseObject,0
",",",",s,Aside,0
which,which,s,Aside,1
makes,makes,s,ReportingEvents,0
',',c,,0
em,em,n,SpaceRelation,0
believe,believe,s,PrivateThinking,0
twenty,twenty,s,Numbers,0
silly,silly,s,SubjectivePercept,0
Stories,stories,nnn,AbstractConcepts,0
I,i,s,Autobio,0
always,always,s,Autobio,1
said,said,s,Citations,0
Beatrice,beatrice,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
a,a,s,ProjectBack,1
Treasure,treasure,c,Positivity,0
;,;,s,Resistance,0
but,but,s,Resistance,1
pray,pray,s,Intensity,0
how,how,s,,0
goes,goes,s,ReportingEvents,0
the,the,s,,0
Business,business,s,AbstractConcepts,0
of,of,s,,0
the,the,n,,0
Marriage,marriage,s,CommonAuthorities,0
which,which,s,,0
the,the,s,,0
jealous,jealous,s,Negative_Relation,0
Lady,lady,s,PersonProperty,0
would,would,s,ProjectBack,0
so,so,s,,0
sain,sain,s,CommonAuthorities,0
prevent,prevent,nnn,Resistance,0
The,the,s,Resistance,1
misfortunes,misfortunes,s,StandardsNeg,0
which,which,s,,0
I,i,s,FirstPer,0
foretold,foretold,s,ProjectAhead,0
to,to,s,,0
the,the,s,,0
Countess,countess,s,PersonProperty,0
(,(,c,,0
who,who,s,ProjectBack,0
has,has,s,ProjectBack,1
been,been,s,ProjectBack,2
my,my,s,FirstPer,0
Client,client,s,PersonProperty,0
a,a,n,Intensity,0
great,great,s,Intensity,1
while,while,c,TimeDuration,0
),),s,,0
have,have,s,,0
disheartened,disheartened,s,Negativity,0
her,her,s,PersonPronoun,0
enough,enough,s,Resistance,0
already,already,c,Resistance,1
;,;,s,,0
she,she,s,Updates,0
is,is,s,Updates,1
to,to,s,,0
come,come,s,RecurringEvents,0
again,again,s,RecurringEvents,1
to,to,s,,0
know,know,n,Confidence,0
the,the,s,Confidence,1
effects,effects,s,Consequence,0
of,of,s,Consequence,1
a,a,s,,0
pretended,pretended,s,PrivateThinking,0
Consultation,consultation,s,CommonAuthorities,0
that,that,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
to,to,s,,0
have,have,s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Spirit,spirit,s,SubjectivePercept,0
which,which,s,,0
I,i,n,FirstPer,0
make,make,s,ReportingEvents,0
her,her,s,PersonPronoun,0
believe,believe,s,PrivateThinking,0
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
Intelligence,intelligence,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
acquaints,acquaints,s,ReportingEvents,0
me,me,s,FirstPer,0
with,with,s,RecurringEvents,0
every,every,s,RecurringEvents,1
thing,thing,c,Uncertainty,0
",",",",s,,0
and,and,s,,0
in,in,n,,0
this,this,s,,0
Business,business,s,AbstractConcepts,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,,0
double,double,s,,0
advantage,advantage,c,StandardsPos,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
she,she,s,ReasonForward,2
not,not,s,Metadiscourse,0
only,only,s,Metadiscourse,1
pays,pays,s,ReportingEvents,0
me,me,s,FirstPer,0
for,for,s,,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
but,but,n,Resistance,0
the,the,s,PersonProperty,0
Lady,lady,s,PersonProperty,1
Noble,noble,c,StandardsPos,0
",",",",s,,0
who,who,s,,0
secretly,secretly,s,Disclosure,0
loves,loves,s,Positivity,0
the,the,s,Positivity,1
Colonel,colonel,c,PersonProperty,0
",",",",s,,0
fees,fees,s,AbstractConcepts,0
me,me,s,FirstPer,0
to,to,s,,0
hinder,hinder,s,Resistance,0
the,the,s,,0
Marriage,marriage,n,CommonAuthorities,0
by,by,s,Specifiers,0
virtue,virtue,s,Specifiers,1
of,of,s,Specifiers,2
my,my,s,FirstPer,0
Art,art,nnn,AbstractConcepts,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
only,only,s,SubjectivePercept,0
Person,person,s,PersonProperty,0
that,that,s,,0
takes,takes,s,ReportingEvents,0
Bribes,bribes,s,Negativity,0
on,on,s,,0
both,both,s,,0
sides,sides,c,AbstractConcepts,0
.,.,nnn,DirectAddress,0
Have,have,s,DirectAddress,1
you,you,s,DirectAddress,2
got,got,s,ReportingEvents,0
those,those,s,,0
Paintings,paintings,s,SenseObject,0
here,here,s,SpaceRelation,0
that,that,s,Specifiers,0
are,are,s,Specifiers,1
for,for,s,,0
carrying,carrying,s,ReportingEvents,0
on,on,s,ReportingEvents,1
the,the,s,ReportingEvents,2
business,business,s,ReportingEvents,3
of,of,s,,0
the,the,n,,0
Pistols,pistols,s,SenseObject,0
we,we,s,,0
talked,talked,s,ReportingStates,0
of,of,nnn,ReportingStates,1
Let,let,s,ReportingEvents,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Gerrald,gerrald,s,UNRECOGNIZED,0
come,come,s,ReportingEvents,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
will,will,c,PredictedFuture,0
",",",",s,,0
every,every,s,Generalization,0
thing,thing,s,Generalization,1
is,is,s,ReportingStates,0
in,in,s,ProjectAhead,0
readiness,readiness,s,ProjectAhead,1
as,as,s,Citations,0
I,i,s,Citations,1
told,told,s,Citations,2
you,you,c,DirectAddress,0
;,;,n,Specifiers,0
nor,nor,s,Specifiers,1
have,have,s,Question,0
I,i,s,Question,1
been,been,s,ProjectBack,0
wanting,wanting,s,PrivateThinking,0
in,in,s,PrivateThinking,1
my,my,s,FirstPer,0
Endeavors,endeavors,s,ProjectAhead,0
to,to,s,ProjectAhead,1
procure,procure,s,,0
you,you,s,DirectAddress,0
another,another,s,Specifiers,0
Carcass,carcass,c,SenseObject,0
",",",",s,,0
I,i,s,Autobio,0
have,have,n,Autobio,1
been,been,s,Autobio,2
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Executioner,executioner,c,Negative_Relation,0
",",",",s,,0
and,and,s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
promised,promised,s,StandardsPos,0
me,me,s,FirstPer,0
another,another,s,Specifiers,0
dead,dead,s,SenseObject,0
Body,body,s,SenseObject,1
fresh,fresh,s,Immediacy,0
from,from,n,Immediacy,1
the,the,s,Negativity,0
Gallows,gallows,c,Negativity,1
",",",",s,,0
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
send,send,s,ReportingEvents,0
it,it,s,,0
you,you,s,DirectAddress,0
as,as,s,TimeShift,0
soon,soon,s,TimeShift,1
as,as,s,TimeShift,2
Execution,execution,s,Negative_Relation,0
is,is,s,Sequence,0
over,over,c,Sequence,1
;,;,s,,0
that,that,s,,0
trick,trick,s,SubjectivePercept,0
once,once,n,RecurringEvents,0
more,more,s,RecurringEvents,1
will,will,s,DirectAddress,0
make,make,s,DirectAddress,1
you,you,s,DirectAddress,2
famous,famous,s,Positivity,0
as,as,s,TimeDuration,0
long,long,s,TimeDuration,1
as,as,s,TimeDuration,2
you,you,s,DirectAddress,0
live,live,nnn,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
study,study,s,Metadiscourse,2
a,a,s,Intensity,0
fit,fit,s,Intensity,1
occasion,occasion,s,AbstractConcepts,0
to,to,s,,0
employ,employ,s,ReportingEvents,0
it,it,s,,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
best,best,s,Comparison,0
advantage,advantage,c,StandardsPos,0
.,.,s,,0
Be,be,s,ReportingStates,0
gone,gone,c,ReportingStates,0
.,.,nnn,ReportingStates,1
WHat,what,s,,0
News,news,s,Updates,0
Mrs,mrs,c,PersonProperty,0
.,.,s,PersonProperty,1
Hellen,hellen,c,UNRECOGNIZED,0
?,?,nnn,Question,0
Ah,ah,s,OralCues,0
Dame,dame,s,SenseObject,0
Dobson,dobson,c,AbstractConcepts,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
almost,almost,s,SubjectivePercept,0
out,out,s,SenseProperty,0
of,of,s,SenseProperty,1
breath,breath,c,SenseProperty,2
",",",",s,,0
I,i,s,FirstPer,0
slipped,slipped,s,Motions,0
out,out,s,Motions,1
at,at,s,SpaceRelation,0
our,our,s,SpaceRelation,1
back,back,s,SpaceRelation,0
door,door,c,SpaceRelation,1
",",",",s,,0
and,and,n,,0
came,came,s,ReportingEvents,0
running,running,s,SceneShift,0
to,to,s,SceneShift,1
acquaint,acquaint,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
that,that,s,,0
the,the,s,,0
Countess,countess,s,PersonProperty,0
is,is,s,ReportingStates,0
instantly,instantly,s,Immediacy,0
coming,coming,s,DirectAddress,0
to,to,s,DirectAddress,1
you,you,nnn,DirectAddress,2
Let,let,s,ReportingEvents,0
her,her,s,ReportingEvents,1
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
I,i,s,StandardsPos,0
am,am,s,StandardsPos,1
prepared,prepared,s,StandardsPos,2
what,what,s,Curiosity,0
to,to,s,Curiosity,1
say,say,c,Citations,0
",",",",s,,0
being,being,s,ReportingStates,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Credulous,credulous,s,StandardsNeg,0
person,person,s,StandardsNeg,1
as,as,s,SelfDisclosure,0
I,i,n,SelfDisclosure,1
know,know,s,Confidence,0
she,she,s,Updates,0
is,is,c,Updates,1
;,;,s,,0
let,let,s,ReportingEvents,0
her,her,s,ReportingEvents,1
Marry,marry,s,Positivity,0
him,him,s,PersonPronoun,0
after,after,s,Sequence,0
that,that,s,Sequence,1
if,if,s,Contingency,0
she,she,s,Contingency,1
dare,dare,nnn,SubjectivePercept,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
but,but,s,Uncertainty,0
you,you,s,Uncertainty,1
don't,don't,s,Uncertainty,2
know,know,s,Uncertainty,3
that,that,s,,0
the,the,s,,0
Colonel,colonel,s,PersonProperty,0
whom,whom,s,PersonProperty,0
she,she,s,PersonProperty,1
would,would,s,Contingency,0
be,be,s,Contingency,1
well,well,s,SubjectivePercept,0
enough,enough,s,SubjectivePercept,1
pleased,pleased,n,Positivity,0
with,with,s,Positivity,1
for,for,s,,0
a,a,s,PersonProperty,0
