GAllants,gallants,c,SubjectivePercept,0
The,the,s,,0
Town,town,s,SpaceRelation,0
breeds,breeds,s,AbstractConcepts,0
Wits,wits,c,StandardsPos,0
",",",",s,,0
the,the,s,,0
Colleges,colleges,s,AbstractConcepts,0
make,make,s,ReportingEvents,0
Fools,fools,c,Negativity,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
though,though,s,Concessive,0
of,of,s,,0
Latin,latin,s,AbstractConcepts,0
you,you,s,DirectAddress,0
retain,retain,s,ReportingEvents,0
some,some,s,Uncertainty,0
ends,ends,c,Sequence,0
",",",",n,,0
It,it,s,ReportingStates,0
Is,is,s,ReportingStates,1
so,so,s,ReportingStates,2
by,by,s,Cause,0
Rote,rote,c,Cause,1
",",",",s,,0
that,that,s,Intensity,0
much,much,s,Intensity,1
I,i,s,Fear,0
fear,fear,s,Fear,1
(,(,c,,0
my,my,s,FirstPer,0
Friends,friends,c,StandardsPos,0
),),n,,0
You,you,s,DirectAddress,0
scarce,scarce,s,Negativity,0
can,can,s,Contingency,0
construe,construe,s,PrivateThinking,0
Buscos,buscos,s,UNRECOGNIZED,0
and,and,s,,0
Soccos,soccos,n,UNRECOGNIZED,0
Tiffanas,tiffanas,s,UNRECOGNIZED,0
and,and,s,,0
Cambrica,cambrica,s,UNRECOGNIZED,0
Smoccos,smoccos,c,UNRECOGNIZED,0
.,.,n,,0
Scholars,scholars,s,StandardsPos,0
so,so,s,,0
scarce,scarce,s,Negativity,0
amongst,amongst,s,SpaceRelation,0
you,you,s,DirectAddress,0
are,are,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
few,few,c,SubjectivePercept,0
",",",",n,,0
Law-Latine,law-latine,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
Hebrew-Greek,hebrew-greek,s,UNRECOGNIZED,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,n,,0
To,to,s,,0
censure,censure,s,,0
therefore,therefore,s,ReasonForward,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
you,you,s,DirectAddress,0
pretend,pretend,c,PrivateThinking,0
",",",",n,,0
That,that,s,Specifiers,0
which,which,s,Specifiers,1
a,a,s,StandardsPos,0
Learned,learned,s,StandardsPos,1
Age,age,s,Specifiers,0
did,did,s,Intensity,0
so,so,s,Intensity,1
commend,commend,c,StandardsPos,0
;,;,n,,0
We,we,s,Inclusive,0
have,have,s,Inclusive,1
you,you,s,DirectAddress,0
Coram-Nobis,coram-nobis,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
vouchamus,vouchamus,c,UNRECOGNIZED,0
",",",",n,,0
He,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
don't,don't,s,Negativity,0
like,like,s,Negativity,1
it,it,s,,0
is,is,s,ReportingStates,0
an,an,s,ReportingStates,1
Ignoramus,ignoramus,c,Negativity,0
.,.,nn,,0
TO,to,s,SceneShift,0
England,england,c,SceneShift,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
suddenly,suddenly,c,Immediacy,0
?,?,nnn,Question,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
Son,son,c,PersonProperty,0
;,;,s,,0
you,you,s,Insist,0
must,must,s,Insist,1
take,take,s,Responsibility,0
charge,charge,s,Responsibility,1
of,of,s,Responsibility,2
a,a,s,SenseObject,0
Box,box,s,SenseObject,1
of,of,s,,0
Writings,writings,c,GenericEvents,0
",",",",s,Aside,0
which,which,s,Aside,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
to,to,s,,0
send,send,s,ReportingEvents,0
over,over,c,,0
",",",",n,,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
of,of,s,,0
very,very,s,Intensity,0
great,great,s,Intensity,0
concern,concern,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
entrust,entrust,s,StandardsPos,0
a,a,s,PersonProperty,0
stranger,stranger,s,PersonProperty,1
with,with,s,,0
them,them,nnn,,0
But,but,s,Resistance,0
is,is,s,Question,0
it,it,s,Question,1
necessary,necessary,c,CommonAuthorities,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
that,that,s,Insist,0
I,i,s,Insist,1
should,should,s,Insist,2
go,go,s,ReportingEvents,0
to,to,s,,0
day,day,c,TimeDuration,0
?,?,nnn,Question,0
Yes,yes,c,DirectAddress,0
;,;,s,,0
here,here,s,DirectAddress,0
is,is,s,DirectAddress,1
an,an,s,DirectAddress,2
English,english,s,AbstractConcepts,0
Ship,ship,s,SenseObject,0
going,going,s,ProjectAhead,0
for,for,s,ProjectAhead,1
London,london,c,,0
;,;,s,,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
good,good,s,,0
accommodation,accommodation,c,StandardsPos,0
:,:,n,,0
Besides,besides,c,Specifiers,0
",",",",s,Specifiers,1
your,your,s,DirectAddress,0
Mother,mother,s,PersonProperty,0
writes,writes,s,ReportingEvents,0
me,me,s,FirstPer,0
word,word,c,LangRef,0
",",",",s,,0
that,that,s,PredictedFuture,0
she,she,s,PredictedFuture,1
will,will,s,PredictedFuture,2
come,come,s,SceneShift,0
over,over,s,SceneShift,1
with,with,s,SceneShift,2
all,all,s,,0
speed,speed,c,AbstractConcepts,0
;,;,s,,0
you,you,c,DirectAddress,0
",",",",n,,0
being,being,s,SpaceRelation,0
there,there,c,SpaceRelation,1
",",",",s,,0
may,may,s,Contingency,0
wait,wait,s,SpaceRelation,0
on,on,s,SpaceRelation,1
her,her,s,PersonPronoun,0
hither,hither,c,SpaceRelation,0
.,.,s,,0
Your,your,s,DirectAddress,0
Brother,brother,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
his,his,s,PersonPronoun,0
new,new,s,,0
Wife,wife,c,PersonProperty,0
",",",",s,,0
intend,intend,s,ProjectAhead,0
to,to,n,ProjectAhead,1
come,come,s,ReportingEvents,0
with,with,s,,0
her,her,nnn,PersonPronoun,0
Is,is,s,Question,0
it,it,s,Question,1
certain,certain,s,Confidence,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
my,my,s,FirstPer,0
Brother,brother,s,PersonProperty,0
is,is,s,ReportingStates,0
married,married,s,Biographical_Time,0
to,to,s,Biographical_Time,1
Clara,clara,c,UNRECOGNIZED,0
?,?,nnn,Question,0
Second,second,s,Sequence,0
Letters,letters,s,Sequence,1
confirm,confirm,s,Confidence,0
it,it,c,,0
.,.,s,,0
My,my,s,FirstPer,0
Wife,wife,s,PersonProperty,0
and,and,s,,0
I,i,s,Autobio,0
had,had,s,Autobio,1
long,long,s,Autobio,2
ago,ago,s,ProjectBack,0
determined,determined,s,Intensity,0
to,to,s,Intensity,1
give,give,s,ReportingEvents,0
the,the,n,ReportingEvents,1
two,two,s,Numbers,0
Daughters,daughters,s,PersonProperty,0
she,she,s,ProjectBack,0
had,had,s,ProjectBack,1
by,by,s,,0
her,her,s,PersonPronoun,0
former,former,s,ProjectBack,0
Husband,husband,s,PersonProperty,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Manly,manly,c,PersonProperty,0
",",",",s,,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
your,your,n,DirectAddress,0
Brother,brother,c,PersonProperty,0
;,;,s,Specifiers,0
and,and,c,Specifiers,1
",",",",s,Specifiers,2
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
were,were,s,ProjectBack,0
but,but,s,Resistance,0
little,little,s,SubjectivePercept,0
ones,ones,c,SubjectivePercept,1
",",",",s,,0
you,you,s,DirectAddress,0
were,were,s,ProjectBack,0
contracted,contracted,s,ReportingEvents,0
to,to,s,,0
one,one,n,Numbers,0
another,another,c,Numbers,1
;,;,s,,0
Clara,clara,s,UNRECOGNIZED,0
to,to,s,,0
Antonine,antonine,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
twin-brother,twin-brother,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
Isabella,isabella,s,UNRECOGNIZED,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
:,:,s,,0
but,but,s,Resistance,0
she,she,c,PersonPronoun,0
",",",",n,,0
poor,poor,s,Negativity,0
Girl,girl,c,PersonProperty,0
",",",",s,,0
was,was,s,ProjectBack,0
lost,lost,c,ReportingStates,0
",",",",s,ReportingStates,1
with,with,s,,0
her,her,s,PersonPronoun,0
Nurse,nurse,c,PersonProperty,0
",",",",s,,0
from,from,s,,0
Deptford,deptford,s,UNRECOGNIZED,0
upon,upon,s,,0
Thames,thames,c,,0
;,;,s,,0
whether,whether,s,Contingency,0
they,they,n,,0
were,were,s,ProjectBack,0
both,both,s,,0
drowned,drowned,c,Negativity,0
",",",",s,,0
or,or,s,,0
were,were,s,ProjectBack,0
Trepan'd,trepan'd,s,UNRECOGNIZED,0
to,to,s,,0
some,some,s,Uncertainty,0
foreign,foreign,s,AbstractConcepts,0
Plantation,plantation,c,SenseObject,0
",",",",s,,0
is,is,s,Uncertainty,0
uncertain,uncertain,c,Uncertainty,1
.,.,n,,0
Now,now,s,Immediacy,0
fifteen,fifteen,s,TimeDuration,0
years,years,s,TimeDuration,1
we,we,s,Inclusive,0
have,have,s,Inclusive,1
grieved,grieved,s,Sad,0
their,their,s,Sad,1
loss,loss,c,Sad,2
",",",",s,,0
without,without,s,SubjectivePercept,0
knowing,knowing,s,SubjectivePercept,1
the,the,s,,0
manner,manner,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
it,it,c,,0
.,.,n,Resistance,0
But,but,c,Resistance,1
",",",",s,,0
go,go,s,SceneShift,0
in,in,c,SceneShift,1
",",",",s,,0
Son,son,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
make,make,s,ProjectAhead,0
preparations,preparations,s,ProjectAhead,1
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
voyage,voyage,c,Motions,0
;,;,s,,0
you,you,s,Insist,0
must,must,s,Insist,1
go,go,s,SceneShift,0
aboard,aboard,n,SceneShift,1
within,within,s,TimeDuration,0
two,two,s,TimeDuration,1
hours,hours,nnn,TimeDuration,2
And,and,s,,0
leave,leave,s,,0
my,my,s,FirstPer,0
Rosabella,rosabella,c,UNRECOGNIZED,0
!,!,nnn,,0
Go,go,c,ReportingEvents,0
",",",",s,,0
get,get,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,s,SubjectivePercept,0
in,in,s,ProjectAhead,0
readiness,readiness,c,ProjectAhead,1
:,:,s,,0
in,in,s,,0
the,the,s,,0
mean,mean,s,AbstractConcepts,0
time,time,c,AbstractConcepts,1
",",",",s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
go,go,s,Metadiscourse,2
in,in,c,,0
",",",",s,,0
and,and,s,,0
finish,finish,s,Sequence,0
my,my,n,FirstPer,0
Letters,letters,c,SenseObject,0
.,.,nnn,Question,0
What,what,s,Question,1
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
do,do,c,Intensity,0
?,?,s,Question,0
I,i,s,Insist,0
must,must,s,Insist,1
obey,obey,s,CommonAuthorities,0
my,my,s,Autobio,0
Father,father,c,Autobio,1
;,;,n,Resistance,0
But,but,s,Resistance,1
can,can,s,Contingency,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
of,of,s,SelfDisclosure,2
leaving,leaving,s,,0
Rosabella,rosabella,c,UNRECOGNIZED,0
!,!,n,,0
When,when,s,Autobio,0
I,i,s,Autobio,1
go,go,s,SceneShift,0
from,from,s,SceneShift,1
her,her,c,PersonPronoun,0
",",",",s,,0
I,i,s,FirstPer,0
part,part,s,SceneShift,0
from,from,s,SceneShift,1
life,life,s,AbstractConcepts,0
and,and,s,,0
happiness,happiness,c,Positivity,0
;,;,n,,0
From,from,s,Generalization,0
all,all,s,Generalization,1
my,my,s,SelfDisclosure,0
thoughts,thoughts,s,SelfDisclosure,1
hold,hold,s,Positivity,0
dear,dear,c,Positivity,1
",",",",s,,0
and,and,s,,0
worthy,worthy,s,StandardsPos,0
estimation,estimation,c,Uncertainty,0
.,.,n,,0
O,o,s,LangRef,0
Trico,trico,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Sad,0
am,am,s,Sad,1
lost,lost,c,Sad,2
!,!,nn,,0
What,what,c,,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
before,before,s,Sequence,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
got,got,s,ProjectAhead,0
to,to,s,ProjectAhead,1
Sea,sea,c,SenseObject,0
?,?,nnn,Question,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
shipwrackt,shipwrackt,s,UNRECOGNIZED,0
on,on,s,,0
shore,shore,c,SenseObject,0
:,:,s,,0
My,my,s,Positivity,0
Love,love,c,Positivity,1
!,!,s,,0
my,my,s,FirstPer,0
Rosabella,rosabella,c,UNRECOGNIZED,0
!,!,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
for,for,s,,0
England,england,c,,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
Father,father,s,PersonProperty,0
will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
you,you,s,DirectAddress,0
go,go,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
you,you,s,Insist,0
must,must,s,Insist,1
comply,comply,c,ReportingEvents,0
",",",",s,,0
how,how,s,,0
e're,e're,s,SubjectivePercept,0
unwilling,unwilling,c,Reluctance,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
leave,leave,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Woman,woman,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
loves,loves,s,Positivity,0
me,me,c,FirstPer,0
",",",",s,,0
exposed,exposed,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
the,the,s,,0
sordid,sordid,s,Negative_Relation,0
humor,humor,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
a,a,s,,0
covetous,covetous,n,SubjectivePercept,0
old,old,s,SenseProperty,0
Uncle,uncle,c,PersonProperty,0
",",",",s,,0
that,that,s,ProjectBack,0
has,has,s,ProjectBack,1
been,been,s,ProjectBack,2
so,so,s,,0
base,base,s,AbstractConcepts,0
to,to,s,,0
Traffic,traffic,s,SenseObject,0
for,for,s,SubjectivePercept,0
her,her,c,SubjectivePercept,1
;,;,s,,0
that,that,s,,0
has,has,s,,0
sold,sold,s,ReportingEvents,0
her,her,s,ReportingEvents,1
for,for,n,ReportingEvents,2
600,600,c,Numbers,0
.,.,s,,0
Crowns,crowns,c,SenseObject,0
?,?,s,Question,0
Shame,shame,s,StandardsNeg,0
that,that,s,,0
he,he,s,Insist,0
should,should,s,Insist,1
be,be,s,ReportingStates,0
related,related,s,Specifiers,0
to,to,s,Specifiers,1
so,so,s,Intensity,0
much,much,s,Intensity,1
Innocence,innocence,c,Disclosure,0
",",",",s,,0
and,and,s,,0
have,have,s,,0
no,no,n,DenyDisclaim,0
more,more,s,DenyDisclaim,1
Humanity,humanity,nnn,CommonAuthorities,0
Antonio,antonio,c,UNRECOGNIZED,0
!,!,s,,0
Son,son,s,PersonProperty,0
Antonio,antonio,c,UNRECOGNIZED,0
!,!,nnn,,0
Your,your,s,DirectAddress,0
Father,father,s,PersonProperty,0
calls,calls,c,ReportingEvents,0
;,;,s,,0
away,away,c,,0
:,:,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
set,set,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
to,to,s,,0
work,work,c,GenericEvents,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
your,your,s,DirectAddress,0
content,content,c,AbstractConcepts,0
.,.,nnn,,0
Taking,taking,s,Responsibility,0
care,care,s,Responsibility,1
of,of,s,Responsibility,2
my,my,s,Positivity,0
Love,love,c,Positivity,1
",",",",s,,0
you,you,s,DirectAddress,0
preserve,preserve,s,ProjectAhead,0
my,my,s,Autobio,0
Life,life,c,Autobio,1
.,.,nnn,,0
Away,away,c,,0
",",",",s,,0
away,away,c,,0
.,.,nnn,,0
Fie,fie,c,Negativity,0
",",",",s,,0
fie,fie,c,Negativity,0
;,;,s,,0
Tanta,tanta,s,UNRECOGNIZED,0
pressa,pressa,c,UNRECOGNIZED,0
",",",",s,,0
tantum,tantum,s,UNRECOGNIZED,0
croudum,croudum,c,UNRECOGNIZED,0
",",",",s,,0
ut,ut,s,SenseProperty,0
fui-pene,fui-pene,s,UNRECOGNIZED,0
^^,^^,c,UNRECOGNIZED,0
usus,usus,s,,0
ad,ad,s,SenseObject,0
mortem,mortem,c,AbstractConcepts,0
:,:,s,,0
I,i,s,SelfDisclosure,0
am,am,n,SelfDisclosure,1
almost,almost,s,SubjectivePercept,0
squeezed,squeezed,s,ReportingEvents,0
to,to,s,Negativity,0
death,death,s,Negativity,1
in,in,s,,0
this,this,s,,0
Crowd,crowd,c,SpaceRelation,0
",",",",s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
an,an,s,,0
Action,action,s,GenericEvents,0
of,of,s,,0
Intrusion,intrusion,n,Negativity,0
against,against,s,,0
',',c,,0
em,em,s,SpaceRelation,0
all,all,c,Inclusive,0
.,.,s,Inclusive,1
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
how,how,s,OralCues,2
I,i,s,FirstPer,0
sweat,sweat,c,SenseObject,0
!,!,s,,0
O,o,c,LangRef,0
",",",",s,,0
hot,hot,c,SenseProperty,0
",",",",s,,0
hot,hot,c,SenseProperty,0
:,:,s,,0
Meltavi,meltavi,s,UNRECOGNIZED,0
meum,meum,s,FirstPer,0
pingue,pingue,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,n,SelfDisclosure,1
melted,melted,s,ReportingEvents,0
my,my,s,FirstPer,0
grease,grease,c,SenseObject,0
.,.,s,,0
Fie,fie,c,Negativity,0
",",",",s,,0
fie,fie,c,Negativity,0
;,;,s,,0
where,where,s,Question,0
are,are,s,Question,1
my,my,s,FirstPer,0
Clerks,clerks,c,PersonProperty,0
?,?,s,Question,0
Dulman,dulman,c,UNRECOGNIZED,0
!,!,s,,0
Dulman,dulman,nnn,UNRECOGNIZED,0
Here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
Master,master,c,PersonProperty,0
",",",",s,,0
here,here,c,SpaceRelation,0
.,.,s,,0
Vous,vous,s,,0
avez,avez,s,UNRECOGNIZED,0
Dulman,dulman,c,UNRECOGNIZED,0
.,.,nnn,,0
Meltor,meltor,c,UNRECOGNIZED,0
",",",",s,,0
Dulman,dulman,c,UNRECOGNIZED,0
",",",",s,,0
meltor,meltor,c,UNRECOGNIZED,0
:,:,s,,0
rubba,rubba,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
cum,cum,s,SenseObject,0
Towallio,towallio,c,UNRECOGNIZED,0
",",",",s,,0
rubba,rubba,c,UNRECOGNIZED,0
.,.,s,Imperative,0
Rub,rub,s,Imperative,1
me,me,s,FirstPer,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Towel,towel,c,SenseObject,0
",",",",n,,0
Dulman,dulman,c,UNRECOGNIZED,0
;,;,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
melted,melted,s,ReportingEvents,0
to,to,s,Negativity,0
death,death,c,Negativity,1
.,.,s,Question,0
Where,where,s,Question,1
is,is,s,Question,2
Pecus,pecus,nnn,UNRECOGNIZED,0
Here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
Fac,fac,s,,0
ventum,ventum,c,UNRECOGNIZED,0
",",",",s,,0
Pecus,pecus,c,UNRECOGNIZED,0
;,;,s,,0
Fan,fan,s,SenseObject,0
me,me,c,FirstPer,0
",",",",s,,0
fan,fan,s,SenseObject,0
me,me,c,FirstPer,0
.,.,s,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,ReasonForward,0
so,so,c,ReasonForward,1
:,:,s,Question,0
where,where,s,Question,1
is,is,s,ReportingStates,0
Fledwit,fledwit,c,UNRECOGNIZED,0
?,?,nnn,Question,0
He,he,s,Updates,0
is,is,s,Updates,1
Non,non,s,AbstractConcepts,0
Inventus,inventus,c,,0
",",",",s,,0
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
be,be,s,DenyDisclaim,2
found,found,c,ReportingStates,0
.,.,nnn,ReportingStates,1
Put,put,s,DirectAddress,0
your,your,s,DirectAddress,1
Cloaks,cloaks,s,SenseObject,0
upon,upon,s,Immediacy,0
me,me,c,Immediacy,1
",",",",s,,0
now,now,c,Updates,0
",",",",s,Updates,1
for,for,s,Fear,0
fear,fear,s,Fear,1
I,i,s,FirstPer,0
take,take,s,Negativity,0
cold,cold,c,Negativity,1
.,.,s,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,ReasonForward,0
so,so,c,ReasonForward,1
",",",",s,,0
Ansi,ansi,s,UNRECOGNIZED,0
been,been,s,ProjectBack,0
faict,faict,c,UNRECOGNIZED,0
.,.,n,,0
Amongst,amongst,s,SpaceRelation,0
all,all,s,Generalization,0
my,my,s,Generalization,1
troubles,troubles,s,Negativity,0
and,and,s,,0
afflictions,afflictions,c,Negativity,0
",",",",s,,0
it,it,s,,0
rejoices,rejoices,s,Positivity,0
me,me,s,FirstPer,0
that,that,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
made,made,s,Positivity,0
a,a,n,Positivity,1
good,good,s,Positivity,2
agreement,agreement,s,StandardsPos,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Law,law,s,AbstractConcepts,0
amongst,amongst,s,Inclusive,0
our,our,s,Inclusive,1
English,english,s,AbstractConcepts,0
here,here,s,SpaceRelation,0
at,at,s,SpaceRelation,1
Bordeaux,bordeaux,c,,0
.,.,s,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
to,to,n,,0
morrow,morrow,c,ProjectAhead,0
",",",",s,,0
Hoysabimus,hoysabimus,s,UNRECOGNIZED,0
vela,vela,c,SenseObject,0
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
hoyse,hoyse,s,UNRECOGNIZED,0
Sails,sails,s,SceneShift,0
for,for,s,SceneShift,1
England,england,c,,0
:,:,s,,0
it,it,s,Immediacy,0
is,is,s,Immediacy,1
high,high,s,Immediacy,2
time,time,c,Immediacy,3
;,;,s,,0
we,we,n,,0
came,came,s,ReportingEvents,0
hither,hither,s,SpaceRelation,0
Octabis,octabis,s,UNRECOGNIZED,0
Hillarii,hillarii,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,ReportingStates,0
it,it,s,ReportingStates,1
is,is,s,ReportingStates,2
now,now,s,Immediacy,0
almost,almost,s,SubjectivePercept,0
Quindena,quindena,s,UNRECOGNIZED,0
Paschae,paschae,nnn,UNRECOGNIZED,0
I,i,s,Self_Promise,0
swear,swear,s,Self_Promise,1
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
Master,master,c,PersonProperty,0
",",",",s,,0
titillasti,titillasti,s,UNRECOGNIZED,0
punctum,punctum,s,UNRECOGNIZED,0
legis,legis,c,,0
",",",",s,,0
you,you,s,DirectAddress,0
tickled,tickled,s,Motions,0
away,away,s,,0
the,the,s,,0
point,point,n,CommonAuthorities,0
of,of,s,CommonAuthorities,1
Law,law,s,CommonAuthorities,2
to,to,s,,0
day,day,c,TimeDuration,0
",",",",s,,0
to,to,s,,0
some,some,s,Uncertainty,0
Tune,tune,nnn,SenseProperty,0
He,he,c,PersonPronoun,0
",",",",s,,0
he,he,c,PersonPronoun,0
:,:,s,,0
--,--,s,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
tickle,tickle,s,Motions,0
it,it,c,,0
;,;,s,,0
Si,si,s,SenseProperty,0
le,le,s,AbstractConcepts,0
nom,nom,s,AbstractConcepts,0
del,del,s,,0
granteur,granteur,s,UNRECOGNIZED,0
ou,ou,s,UNRECOGNIZED,0
grant,grant,s,CommonAuthorities,0
soit,soit,s,,0
raze,raze,c,Motions,0
",",",",n,,0
ou,ou,s,UNRECOGNIZED,0
interline,interline,c,SpaceRelation,0
",",",",s,,0
ou,ou,s,UNRECOGNIZED,0
