YOU'RE,you're,s,DirectAddress,0
The,the,s,,0
Heiress,heiress,s,PersonProperty,0
and,and,s,,0
Possessour,possessour,s,UNRECOGNIZED,0
of,of,s,,0
his,his,s,PersonPronoun,0
Throne,throne,c,SenseObject,0
.,.,nn,ReasonForward,0
Such,such,s,ReasonForward,1
Charms,charms,s,Positivity,0
and,and,s,,0
Virtue,virtue,s,StandardsPos,0
with,with,s,Exceptions,0
just,just,s,Exceptions,1
Admiration,admiration,n,StandardsPos,0
Have,have,s,,0
robbed,robbed,s,Negative_Relation,0
the,the,s,,0
neighboring,neighboring,s,SpaceRelation,0
Courts,courts,c,,0
",",",",s,,0
and,and,s,,0
filled,filled,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
Palace,palace,n,SenseObject,0
With,with,s,,0
royal,royal,s,CommonAuthorities,0
Suitors,suitors,c,PersonProperty,0
.,.,nn,,0
Good,good,c,,0
.,.,nn,,0
You,you,s,DirectAddress,0
smile,smile,s,Positivity,0
Pymero,pymero,c,UNRECOGNIZED,0
.,.,nn,Resistance,0
Yet,yet,s,Resistance,1
--,--,nn,,0
What,what,c,Question,0
?,?,nn,Question,1
If,if,s,Contingency,0
Fame,fame,s,StandardsPos,0
has,has,s,,0
left,left,s,SceneShift,0
her,her,s,SceneShift,1
old,old,s,SenseProperty,0
trick,trick,s,SubjectivePercept,0
of,of,s,StandardsNeg,0
Lying,lying,c,StandardsNeg,1
",",",",n,,0
Our,our,s,Inclusive,0
Countryman,countryman,s,PersonProperty,0
and,and,s,,0
General,general,c,AbstractConcepts,0
",",",",s,,0
brave,brave,s,StandardsPos,0
Riudias,riudias,n,UNRECOGNIZED,0
Is,is,s,ReportingStates,0
in,in,s,,0
amongst,amongst,s,SpaceRelation,0
',',c,,0
em,em,s,SpaceRelation,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
and,and,s,,0
has,has,s,Sequence,0
the,the,s,Sequence,1
start,start,n,Sequence,2
Or,or,s,,0
my,my,s,FirstPer,0
she-Oracle,she-oracle,s,UNRECOGNIZED,0
deceives,deceives,s,Anger,0
me,me,c,FirstPer,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
observed,observed,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
often,often,c,RecurringEvents,0
",",",",s,,0
how,how,s,,0
privately,privately,n,Disclosure,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
stolen,stolen,s,Anger,0
from,from,s,Anger,1
us,us,c,Anger,2
",",",",s,,0
and,and,s,,0
how,how,s,,0
readily,readily,n,SubjectiveTime,0
Feigned,feigned,s,SubjectivePercept,0
business,business,s,AbstractConcepts,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
yea,yea,s,OralCues,0
bid,bid,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Fort,fort,s,SenseObject,0
farewell,farewell,c,SceneShift,0
:,:,n,,0
Sure,sure,s,Confidence,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
something,something,s,Uncertainty,0
in,in,s,,0
it,it,c,,0
.,.,nn,Resistance,0
Yet,yet,s,Resistance,1
this,this,s,,0
grave,grave,s,Negativity,0
Uncle,uncle,n,PersonProperty,0
Has,has,s,,0
read,read,s,ReportingEvents,0
me,me,s,FirstPer,0
Lectures,lectures,c,AbstractConcepts,0
.,.,nn,Resistance,0
Yet,yet,s,Resistance,1
you,you,s,DirectAddress,0
cared,cared,s,Negativity,0
not,not,s,Negativity,1
for,for,s,,0
it,it,c,,0
.,.,nn,,0
IN,in,s,StandardsPos,0
Faith,faith,s,StandardsPos,1
not,not,s,DenyDisclaim,0
much,much,c,DenyDisclaim,1
",",",",s,,0
I,i,s,FirstPer,0
ventured,ventured,s,Contingency,0
on,on,s,Contingency,1
still,still,s,Updates,0
easily,easily,c,Confidence,0
",",",",n,,0
And,and,s,,0
took,took,s,Contingency,0
my,my,s,Contingency,1
chance,chance,c,Contingency,2
",",",",s,,0
Danger's,danger's,s,UNRECOGNIZED,0
a,a,s,,0
Soldiers,soldiers,s,PersonProperty,0
honor,honor,c,StandardsPos,0
.,.,nn,Question,0
Might,might,s,Question,1
he,he,s,Question,2
succeed,succeed,s,StandardsPos,0
--,--,nn,,0
Fear,fear,s,Fear,0
not,not,c,DenyDisclaim,0
",",",",s,,0
our,our,s,Inclusive,0
Family,family,s,,0
never,never,s,DenyDisclaim,0
failed,failed,c,ReportingStates,0
.,.,nn,ReportingStates,1
But,but,s,Resistance,0
have,have,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
Pedro,pedro,c,AbstractConcepts,0
",",",",s,,0
seen,seen,s,SpaceRelation,0
the,the,s,,0
young,young,s,SenseProperty,0
Armusia,armusia,c,UNRECOGNIZED,0
?,?,n,Question,0
The,the,s,Positivity,0
handsome,handsome,s,Positivity,1
Portuguese,portuguese,s,PersonProperty,0
arrived,arrived,s,SceneShift,0
here,here,s,SceneShift,1
lately,lately,c,Updates,0
?,?,n,Question,0
It,it,s,,0
Is,is,s,ReportingStates,0
odds,odds,c,Contingency,0
",",",",s,,0
Pymero,pymero,c,UNRECOGNIZED,0
",",",",s,Resistance,0
but,but,s,Resistance,1
he,he,s,PersonPronoun,0
marrs,marrs,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
Game,game,c,AbstractConcepts,0
.,.,nn,,0
A,a,s,,0
Youth,youth,s,AbstractConcepts,0
of,of,s,,0
noble,noble,s,StandardsPos,0
promise,promise,c,StandardsPos,0
",",",",s,,0
goodly,goodly,c,StandardsPos,0
",",",",s,,0
courteous,courteous,c,Positivity,0
",",",",n,,0
Without,without,s,Contingency,0
Reservedness,reservedness,c,UNRECOGNIZED,0
",",",",s,,0
grave,grave,c,Negativity,0
",",",",s,,0
and,and,s,,0
doubtless,doubtless,s,Confidence,0
Valiant,valiant,c,StandardsPos,0
;,;,n,,0
For,for,s,,0
he,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
dares,dares,s,SubjectivePercept,0
come,come,s,ReportingEvents,0
hither,hither,c,SpaceRelation,0
",",",",s,,0
dares,dares,s,SubjectivePercept,0
Fight,fight,s,Resistance,0
any,any,s,,0
where,where,c,,0
.,.,nn,Imperative,0
Remember,remember,s,Imperative,1
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Palace,palace,s,SpaceRelation,2
of,of,s,,0
the,the,s,SenseObject,0
Island,island,c,SenseObject,1
",",",",n,,0
Not,not,s,DenyDisclaim,0
our,our,s,Inclusive,0
own,own,s,Inclusive,1
Fort,fort,c,SenseObject,0
:,:,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
mark,mark,s,AbstractConcepts,0
those,those,s,,0
Preparations,preparations,c,ProjectAhead,0
?,?,n,Question,0
Those,those,s,,0
Doors,doors,s,SenseObject,0
give,give,s,SpaceRelation,0
entrance,entrance,s,SpaceRelation,1
to,to,s,SpaceRelation,2
the,the,s,,0
Princess,princess,s,PersonProperty,0
Shrine,shrine,c,SenseObject,0
",",",",n,,0
The,the,s,,0
Seat,seat,s,SenseObject,0
of,of,s,,0
her,her,s,PersonPronoun,0
Devotion,devotion,c,StandardsPos,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
this,this,s,Immediacy,0
Morning,morning,n,Immediacy,1
She,she,s,PersonPronoun,0
Summons,summons,s,ReportingEvents,0
all,all,s,Generalization,0
her,her,s,Generalization,1
Suitors,suitors,s,PersonProperty,0
to,to,s,,0
assemble,assemble,c,SpaceRelation,0
;,;,n,Resistance,0
But,but,s,Resistance,1
for,for,s,,0
what,what,s,,0
purpose,purpose,s,ProjectAhead,0
in,in,s,ProjectAhead,1
such,such,s,Intensity,0
solemn,solemn,s,Intensity,0
State,state,c,,0
",",",",n,,0
And,and,s,,0
that,that,s,,0
most,most,s,Comparison,0
awful,awful,s,Negativity,0
Place,place,c,SpaceRelation,0
",",",",s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
yet,yet,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
learn,learn,c,StandardsPos,0
.,.,nn,StandardsPos,1
Work,work,s,ReportingEvents,0
for,for,s,ReportingEvents,1
her,her,s,PersonPronoun,0
Myrmedons,myrmedons,c,UNRECOGNIZED,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
who,who,s,Question,0
are,are,s,Question,1
Chief,chief,c,CommonAuthorities,0
?,?,nn,Question,0
There,there,s,ReportingStates,0
Is,is,s,ReportingStates,1
first,first,s,Sequence,0
your,your,s,DirectAddress,0
King,king,s,PersonProperty,0
of,of,s,,0
Bakam,bakam,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
speaks,speaks,s,,0
louder,louder,n,Comparison,0
In,in,s,SubjectivePercept,0
his,his,s,SubjectivePercept,1
own,own,s,SubjectivePercept,2
Commendations,commendations,s,StandardsPos,0
than,than,s,Comparison,0
a,a,s,Comparison,1
Cannon,cannon,c,SenseObject,0
;,;,n,Resistance,0
Yet,yet,s,Resistance,1
He,he,s,Updates,0
Is,is,s,Updates,1
struck,struck,s,Negativity,0
Dumb,dumb,s,Negativity,1
with,with,s,,0
her,her,c,PersonPronoun,0
.,.,nn,,0
Syana's,syana's,s,UNRECOGNIZED,0
Prince,prince,s,PersonProperty,0
too,too,c,Metadiscourse,0
",",",",n,Metadiscourse,1
A,a,s,,0
sprightly,sprightly,s,Positivity,0
Lover,lover,c,Positivity,0
",",",",s,,0
wise,wise,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
temperate,temperate,c,SubjectivePercept,0
:,:,n,,0
The,the,s,,0
chief,chief,s,CommonAuthorities,0
Sport,sport,c,AbstractConcepts,0
",",",",s,,0
or,or,s,,0
rather,rather,s,Resistance,0
Wonder,wonder,c,Curiosity,0
",",",",s,,0
is,is,c,ReportingStates,0
;,;,n,,0
The,the,s,,0
haughty,haughty,s,Negativity,0
Governor,governor,c,PersonProperty,0
",",",",s,,0
her,her,s,PersonPronoun,0
mortal,mortal,s,Anger,0
Enemy,enemy,c,Anger,1
",",",",n,,0
He,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
surpised,surpised,s,UNRECOGNIZED,0
her,her,s,PersonPronoun,0
Brother,brother,c,PersonProperty,0
",",",",s,,0
is,is,s,ReportingStates,0
struck,struck,s,ReportingEvents,0
too,too,c,Metadiscourse,0
;,;,n,Metadiscourse,1
And,and,s,,0
under,under,s,,0
formal,formal,s,AbstractConcepts,0
Hostages,hostages,s,Negative_Relation,0
arrived,arrived,c,ReportingStates,0
.,.,n,ReportingStates,1
But,but,s,Resistance,0
see,see,s,,0
the,the,s,CommonAuthorities,0
noble,noble,s,CommonAuthorities,1
Stranger,stranger,s,PersonProperty,0
we,we,s,,0
described,described,c,ReportingStates,0
.,.,nn,ReportingStates,1
YOU'RE,you're,s,DirectAddress,0
welcome,welcome,s,DirectAddress,1
Sir,sir,c,PersonProperty,0
:,:,n,,0
Know,know,s,Confidence,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
nothing,nothing,s,DenyDisclaim,2
in,in,s,Inclusive,0
our,our,s,Inclusive,1
Power,power,s,Inclusive,2
to,to,s,,0
serve,serve,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",n,Resistance,0
But,but,s,Resistance,1
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
freely,freely,s,Disclosure,0
challenge,challenge,c,Resistance,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
we,we,s,,0
thank,thank,s,Acknowledge,0
you,you,c,Acknowledge,1
",",",",n,,0
And,and,s,,0
rest,rest,s,,0
your,your,s,DirectAddress,0
Servants,servants,c,PersonProperty,0
.,.,nn,,0
Brave,brave,s,StandardsPos,0
Armusia,armusia,c,UNRECOGNIZED,0
",",",",n,,0
You,you,s,DirectAddress,0
never,never,s,DirectAddress,1
saw,saw,s,,0
this,this,s,,0
Court,court,s,AbstractConcepts,0
before,before,c,Sequence,0
.,.,nn,,0
No,no,s,OralCues,0
Sir,sir,c,OralCues,1
",",",",n,,0
And,and,s,,0
therefore,therefore,s,ReasonForward,0
least,least,s,Comparison,0
in,in,s,Curiosity,0
Wonder,wonder,s,Curiosity,1
and,and,s,,0
Delight,delight,n,Positivity,0
Such,such,s,Intensity,0
Government,government,s,CommonAuthorities,0
--,--,nn,,0
You,you,s,Insist,0
shall,shall,s,Insist,1
see,see,s,,0
more,more,s,Comparison,0
anon,anon,c,ProjectAhead,0
",",",",n,,0
That,that,s,Specifiers,0
which,which,s,Specifiers,1
will,will,s,DirectAddress,0
make,make,s,DirectAddress,1
you,you,s,DirectAddress,2
start,start,c,Sequence,0
;,;,s,Resistance,0
but,but,s,Resistance,1
hark,hark,c,Immediacy,0
",",",",n,,0
The,the,s,,0
Signal's,signal's,s,UNRECOGNIZED,0
given,given,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
see,see,s,,0
the,the,s,,0
Pageants,pageants,s,SenseObject,0
Enter,enter,c,ReportingEvents,0
.,.,nn,,0
THese,these,s,Immediacy,0
sure,sure,s,Confidence,0
are,are,s,ReportingStates,0
Islanders,islanders,c,PersonProperty,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
Princes,princes,c,PersonProperty,0
.,.,nn,,0
They,they,s,ReportingStates,0
are,are,s,ReportingStates,1
goodly,goodly,s,StandardsPos,0
Persons,persons,c,PersonProperty,0
:,:,s,Question,0
What,what,s,Question,1
might,might,s,Contingency,0
hebe,hebe,c,UNRECOGNIZED,0
",",",",s,,0
Seignior,seignior,c,PersonProperty,0
",",",",n,,0
That,that,s,,0
bears,bears,s,SenseObject,0
so,so,s,,0
proud,proud,s,StandardsPos,0
a,a,s,,0
Port,port,c,SenseObject,0
?,?,nn,Question,0
The,the,s,SenseObject,0
King,king,s,SenseObject,1
of,of,s,,0
Bakam,bakam,c,UNRECOGNIZED,0
",",",",n,,0
A,a,s,PersonProperty,0
Fellow,fellow,s,PersonProperty,1
that,that,s,,0
looks,looks,s,Resemblances,0
so,so,s,Resemblances,1
highly,highly,c,Intensity,0
",",",",n,,0
As,as,s,Resemblances,0
if,if,s,Resemblances,1
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
been,been,s,ProjectBack,0
begot,begot,s,Consequence,0
on,on,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Top,top,s,SpaceRelation,2
of,of,s,SpaceRelation,3
a,a,s,,0
Steeple,steeple,c,SenseObject,0
.,.,nn,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
Syana,syana,c,UNRECOGNIZED,0
",",",",n,,0
A,a,s,,0
braver,braver,s,Comparison,0
tempered,tempered,s,ReportingEvents,0
Fellow,fellow,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
more,more,s,Comparison,0
valiant,valiant,c,StandardsPos,0
.,.,nn,Question,0
What,what,s,Question,1
rugged,rugged,s,SenseProperty,0
Face,face,s,SenseObject,0
is,is,s,ReportingStates,0
that,that,c,ReportingStates,1
?,?,nn,Question,0
The,the,s,CommonAuthorities,0
Governor,governor,c,CommonAuthorities,1
;,;,n,,0
He,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
surpised,surpised,s,UNRECOGNIZED,0
the,the,s,SenseObject,0
King,king,c,SenseObject,1
",",",",s,,0
and,and,s,,0
keeps,keeps,s,TimeDuration,0
him,him,s,PersonPronoun,0
Captive,captive,c,SubjectivePercept,0
.,.,nn,Imperative,0
See,see,c,Imperative,1
",",",",s,,0
their,their,s,PersonPronoun,0
Eyes,eyes,s,SenseObject,0
Lighten,lighten,c,Transformation,0
;,;,s,,0
Ware,ware,s,SenseObject,0
Thunder,thunder,c,SenseObject,0
",",",",s,,0
Gentlemen,gentlemen,c,Positivity,0
.,.,nn,,0
Away,away,s,,0
ye,ye,s,OralCues,0
Trifles,trifles,c,SenseObject,0
",",",",n,,0
Am,am,s,Question,0
I,i,s,Question,1
in,in,s,Resistance,0
competition,competition,s,Resistance,1
with,with,s,Resistance,2
such,such,s,Intensity,0
Toys,toys,c,SenseObject,0
?,?,nn,Question,0
You,you,s,DirectAddress,0
speak,speak,s,ReportingEvents,0
loud,loud,c,SenseProperty,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,,0
Young,young,s,PersonProperty,0
Man,man,c,PersonProperty,1
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
speak,speak,s,ReportingEvents,0
louder,louder,c,Comparison,0
;,;,n,,0
Can,can,s,Contingency,0
any,any,s,,0
Man,man,s,PersonProperty,0
but,but,s,Resistance,0
I,i,s,SelfDisclosure,0
deserve,deserve,s,SelfDisclosure,1
her,her,s,PersonPronoun,0
Favor,favor,c,Positivity,0
?,?,n,Question,0
Ye,ye,s,OralCues,0
petty,petty,s,Negativity,0
Princes,princes,c,PersonProperty,0
!,!,nn,,0
He,he,s,PersonPronoun,0
Will,will,s,PredictedFuture,0
put,put,s,ReportingEvents,0
',',c,,0
em,em,s,SpaceRelation,0
all,all,s,,0
in's,in's,s,UNRECOGNIZED,0
Pocket,pocket,c,SenseObject,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
proud,proud,s,StandardsPos,0
vain,vain,s,Negativity,0
Thing,thing,c,Uncertainty,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
Nature,nature,s,AbstractConcepts,0
--,--,nn,,0
I,i,s,FirstPer,0
contemn,contemn,s,Negativity,0
Thee,thee,c,DirectAddress,0
",",",",n,,0
And,and,s,,0
that,that,s,,0
Fort-keeping,fort-keeping,s,UNRECOGNIZED,0
Fellow,fellow,c,PersonProperty,0
.,.,nn,Question,0
How,how,s,Question,1
the,the,s,SenseObject,0
Dog,dog,s,SenseObject,1
looks,looks,c,ReportingEvents,0
!,!,n,,0
The,the,s,,0
Bandog,bandog,s,SenseObject,0
Governor,governor,c,PersonProperty,0
",",",",nn,,0
Ha,ha,c,OralCues,0
!,!,nn,,0
Keep,keep,s,TimeDuration,0
thy,thy,s,DirectAddress,0
Rank,rank,c,,0
",",",",s,,0
Thing,thing,c,Uncertainty,0
",",",",s,,0
with,with,s,,0
thy,thy,s,DirectAddress,0
own,own,s,ReportingEvents,0
petty,petty,s,Negativity,0
Peers,peers,c,PersonProperty,0
:,:,n,,0
Call,call,s,ReportingEvents,0
out,out,s,ReportingEvents,1
the,the,s,,0
Princess,princess,c,PersonProperty,0
.,.,nn,Question,0
Do,do,s,Question,1
thou,thou,s,DirectAddress,0
know,know,s,Confidence,0
me,me,c,FirstPer,0
",",",",s,,0
Bladder,bladder,c,SenseObject,0
?,?,n,Question,0
Art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
acquainted,acquainted,s,,0
with,with,s,,0
my,my,s,FirstPer,0
Nature,nature,c,AbstractConcepts,0
?,?,n,Question,0
What,what,s,,0
can,can,s,Contingency,0
thou,thou,s,DirectAddress,0
merit,merit,c,StandardsPos,0
?,?,nn,Question,0
Merit,merit,c,StandardsPos,0
!,!,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
above,above,s,SpaceRelation,0
it,it,c,,0
.,.,n,,0
Honor's,honor's,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
Servant,servant,c,PersonProperty,0
",",",",s,,0
Fortune,fortune,s,ProjectAhead,0
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
slave,slave,c,PersonProperty,0
;,;,n,,0
I,i,s,FirstPer,0
slight,slight,s,SenseProperty,0
ye,ye,s,OralCues,0
Insects,insects,c,SenseObject,0
:,:,s,,0
had,had,s,ProjectBack,0
not,not,s,ProjectBack,1
the,the,s,,0
vain,vain,s,Negativity,0
people,people,n,PersonProperty,0
Bestowed,bestowed,s,StandardsPos,0
some,some,s,Uncertainty,0
Titles,titles,s,LangRef,0
on,on,s,,0
ye,ye,c,OralCues,0
",",",",n,,0
I,i,s,Insist,0
should,should,s,Insist,1
forget,forget,s,Negativity,0
your,your,s,DirectAddress,0
Names,names,c,LangRef,0
.,.,nn,,0
Mercy,mercy,s,StandardsPos,0
on,on,s,,0
me,me,n,FirstPer,0
What,what,s,,0
a,a,s,,0
blown,blown,s,ReportingEvents,0
Fool,fool,s,Negativity,0
has,has,s,,0
self-affection,self-affection,s,UNRECOGNIZED,0
made,made,c,ReportingEvents,0
!,!,nn,,0
His,his,s,PersonPronoun,0
Mother,mother,s,PersonProperty,0
longed,longed,s,ProjectAhead,0
for,for,s,ProjectAhead,1
Bellows,bellows,s,SenseProperty,0
sure,sure,s,Confidence,0
and,and,s,,0
Bag-pipes,bag-pipes,c,UNRECOGNIZED,0
.,.,nn,,0
Swallowed,swallowed,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
Drum,drum,c,SenseObject,0
",",",",s,,0
and,and,s,,0
was,was,s,ProjectBack,0
delivered,delivered,s,ReportingStates,0
of,of,s,ReportingStates,1
an,an,s,,0
Alarm,alarm,c,Intensity,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
talk,talk,s,ReportingEvents,0
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
handfomer,handfomer,c,UNRECOGNIZED,0
;,;,s,,0
talk,talk,s,ReportingEvents,0
softlier,softlier,c,UNRECOGNIZED,0
",",",",n,,0
That,that,s,Inclusive,0
we,we,s,Inclusive,1
may,may,s,Contingency,0
be,be,s,Contingency,1
able,able,s,StandardsPos,0
tohold,tohold,s,UNRECOGNIZED,0
pace,pace,s,,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
;,;,s,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
Princes,princes,c,PersonProperty,0
",",",",n,Resistance,0
But,but,s,Resistance,1
those,those,s,ReportingStates,0
are,are,s,ReportingStates,1
petty,petty,s,Negativity,0
things,things,s,Uncertainty,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
:,:,s,,0
talk,talk,s,ReportingEvents,0
wiser,wiser,c,StandardsPos,0
",",",",n,,0
As,as,s,,0
',',c,,0
twill,twill,s,SenseObject,0
become,become,s,Transformation,0
your,your,s,DirectAddress,0
Mightiness,mightiness,c,StandardsPos,0
:,:,s,,0
talk,talk,s,ReportingEvents,0
less,less,c,Comparison,0
",",",",n,,0
That,that,s,,0
Men,men,s,PersonProperty,0
may,may,s,Contingency,0
think,think,s,PrivateThinking,0
you,you,s,Reassure,0
can,can,s,Reassure,1
do,do,s,Reassure,2
more,more,c,Comparison,0
.,.,nn,Imperative,0
Talk,talk,s,Imperative,1
Truth,truth,c,StandardsPos,0
",",",",n,,0
That,that,s,,0
Men,men,s,PersonProperty,0
may,may,s,Contingency,0
think,think,s,PrivateThinking,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
honest,honest,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
believe,believe,s,PrivateThinking,0
you,you,c,DirectAddress,0
.,.,nn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
I,i,s,Contingency,0
can,can,s,Contingency,1
talk,talk,s,ReportingEvents,0
and,and,s,,0
do,do,c,GenericEvents,0
.,.,n,GenericEvents,1
I,i,s,FirstPer,0
