GAllants,gallants,c,SubjectivePercept,0
Leave,leave,s,,0
your,your,s,DirectAddress,0
Disturbance,disturbance,s,Negativity,0
in,in,s,,0
the,the,s,,0
Midle-Gallery,midle-gallery,c,UNRECOGNIZED,0
.,.,n,Imperative,0
Leave,leave,s,Imperative,1
all,all,s,DirectAddress,0
your,your,s,DirectAddress,1
Jests,jests,s,Positivity,0
of,of,s,,0
Bant'ring,bant'ring,s,UNRECOGNIZED,0
and,and,s,,0
Dumfounding,dumfounding,c,Negativity,0
.,.,n,Imperative,0
Leave,leave,s,Imperative,1
always,always,s,SubjectiveTime,0
Duelling,duelling,s,UNRECOGNIZED,0
and,and,s,,0
never,never,s,DenyDisclaim,0
wounding,wounding,c,Negativity,0
.,.,n,Imperative,0
Leave,leave,s,Imperative,1
coming,coming,s,SceneShift,0
here,here,c,SceneShift,1
",",",",s,,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
intend,intend,n,ProjectAhead,0
To,to,s,ProjectAhead,1
see,see,s,,0
the,the,s,LangRef,0
Play,play,c,LangRef,1
",",",",s,Resistance,0
but,but,s,Resistance,1
pick,pick,s,Motions,0
up,up,s,Motions,1
a,a,s,Motions,2
She,she,s,PersonPronoun,0
friend,friend,c,StandardsPos,0
.,.,n,Imperative,0
Leave,leave,s,Imperative,1
Sharping,sharping,s,UNRECOGNIZED,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
selves,selves,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
pay,pay,s,DirectAddress,0
your,your,s,DirectAddress,1
Guiney,guiney,n,UNRECOGNIZED,0
For,for,s,,0
Procuration,procuration,s,Transformation,0
there,there,s,,0
--,--,s,,0
to,to,s,,0
Honest,honest,s,StandardsPos,0
Jenney,jenney,c,UNRECOGNIZED,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
for,for,s,,0
the,the,s,PersonProperty,0
Men,men,s,PersonProperty,1
of,of,s,,0
business,business,s,AbstractConcepts,0
in,in,s,,0
the,the,s,Inclusive,0
Nation,nation,c,Inclusive,1
",",",",n,,0
Let,let,s,ReportingEvents,0
them,them,s,ReportingEvents,1
begin,begin,s,Sequence,0
a,a,s,Sequence,1
Thoro,thoro,s,UNRECOGNIZED,0
Reformation,reformation,c,AbstractConcepts,0
.,.,n,Imperative,0
Let,let,s,Imperative,1
',',c,,0
em,em,s,SpaceRelation,0
leave,leave,s,,0
Faction,faction,c,StandardsNeg,0
",",",",s,,0
Jealousies,jealousies,s,Negative_Relation,0
and,and,s,,0
Fears,fears,c,Fear,0
.,.,n,Imperative,0
Leave,leave,s,Imperative,1
setting,setting,s,,0
us,us,s,Inclusive,0
together,together,s,Inclusive,1
by,by,s,,0
the,the,s,SenseObject,0
Ears,ears,c,SenseObject,1
.,.,n,Imperative,0
Let,let,s,Imperative,1
Corporations,corporations,s,AbstractConcepts,0
leave,leave,s,,0
Petitioning,petitioning,c,CommonAuthorities,0
",",",",n,,0
And,and,s,,0
learn,learn,s,,0
all,all,s,,0
due,due,s,AbstractConcepts,0
Allegiance,allegiance,s,StandardsPos,0
to,to,s,StandardsPos,1
the,the,s,SenseObject,0
King,king,c,SenseObject,1
.,.,n,Imperative,0
Let,let,s,Imperative,1
Politicians,politicians,s,PersonProperty,0
too,too,s,,0
not,not,s,DenyDisclaim,0
be,be,s,ReportingStates,0
so,so,s,,0
hot,hot,n,SenseProperty,0
To,to,s,,0
swear,swear,s,Intensity,0
that,that,s,,0
a,a,s,,0
Spring-tide's,spring-tide's,s,UNRECOGNIZED,0
a,a,s,,0
Popish-Plot,popish-plot,c,UNRECOGNIZED,0
.,.,n,Imperative,0
Do,do,s,Imperative,1
not,not,s,Imperative,2
too,too,s,,0
eagerly,eagerly,s,Positivity,0
that,that,s,,0
scent,scent,s,SenseProperty,0
pursue,pursue,c,ProjectAhead,0
",",",",n,,0
Least,least,s,Comparison,0
hunting,hunting,s,ReportingEvents,0
an,an,s,,0
Old,old,s,SenseProperty,0
Plot,plot,s,LangRef,0
you,you,s,DirectAddress,0
make,make,s,Updates,0
a,a,s,Updates,1
New,new,c,Updates,2
.,.,n,Imperative,0
Leave,leave,s,Imperative,1
your,your,s,DirectAddress,0
provoking,provoking,s,SubjectivePercept,0
Caesar,caesar,s,,0
and,and,s,,0
his,his,s,PersonPronoun,0
frowns,frowns,c,Negative_Relation,0
",",",",n,,0
Leave,leave,s,,0
crossing,crossing,s,SpaceRelation,0
Birthrights,birthrights,s,CommonAuthorities,0
and,and,s,,0
disposing,disposing,s,ReportingEvents,0
Crowns,crowns,c,SenseObject,0
.,.,n,Imperative,0
Leave,leave,s,Imperative,1
Englands,englands,s,UNRECOGNIZED,0
ancient,ancient,s,SubjectiveTime,0
glory,glory,s,StandardsPos,0
so,so,s,,0
to,to,s,,0
wrong,wrong,c,StandardsNeg,0
",",",",n,,0
As,as,s,,0
naming,naming,s,ReportingEvents,0
Princes,princes,s,PersonProperty,0
with,with,s,,0
irreverend,irreverend,s,UNRECOGNIZED,0
tongue,tongue,c,SenseObject,0
:,:,n,,0
Tho,tho,s,LangRef,0
Foreigners,foreigners,s,PersonProperty,0
and,and,s,,0
Enemies,enemies,s,Negativity,0
they,they,s,,0
be,be,c,ReportingStates,0
",",",",n,,0
Forget,forget,s,Negativity,0
not,not,s,DenyDisclaim,0
what,what,s,DenyDisclaim,1
is,is,s,ReasonBackward,0
Due,due,s,ReasonBackward,1
to,to,s,ReasonBackward,2
Majesty,majesty,c,CommonAuthorities,0
.,.,n,,0
Whilst,whilst,s,TimeDuration,0
brutishly,brutishly,s,Negative_Relation,0
those,those,s,,0
Titles,titles,s,LangRef,0
we,we,s,,0
profane,profane,n,StandardsNeg,0
The,the,s,,0
World,world,s,AbstractConcepts,0
does,does,s,ReportingEvents,0
think,think,s,Inclusive,0
we,we,s,Inclusive,1
are,are,s,ReportingStates,0
turned,turned,s,ReportingEvents,0
Picts,picts,s,PersonProperty,0
again,again,c,RecurringEvents,0
.,.,n,DirectReasoning,0
Consider,consider,s,DirectReasoning,1
well,well,c,OralCues,0
",",",",s,OralCues,1
and,and,s,Sequence,0
then,then,s,Sequence,1
you,you,s,Confidence,0
will,will,s,Confidence,1
be,be,c,Confidence,2
",",",",s,,0
I,i,s,SelfDisclosure,0
hope,hope,c,SelfDisclosure,1
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
civilized,civilized,c,StandardsPos,0
",",",",s,,0
as,as,s,,0
^^,^^,c,UNRECOGNIZED,0
arce,arce,s,UNRECOGNIZED,0
to,to,s,,0
burn,burn,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Pope,pope,c,CommonAuthorities,0
;,;,n,Resistance,0
But,but,s,Resistance,1
if,if,s,Contingency,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
go,go,s,TimeDuration,0
on,on,c,TimeDuration,1
",",",",s,TimeDuration,2
make,make,s,ReportingEvents,0
this,this,s,,0
Addition,addition,c,AbstractConcepts,0
",",",",n,,0
Burn,burn,s,,0
too,too,s,,0
the,the,s,SenseObject,0
Rump,rump,s,SenseObject,1
and,and,s,,0
Westminster,westminster,s,,0
Petition,petition,c,AbstractConcepts,0
.,.,nn,,0
THus,thus,s,Updates,0
far,far,s,Updates,1
my,my,s,FirstPer,0
fortune,fortune,s,ProjectAhead,0
has,has,s,,0
my,my,s,SelfDisclosure,0
thoughts,thoughts,s,SelfDisclosure,1
outrun,outrun,c,Resistance,0
",",",",n,,0
And,and,s,,0
Fate,fate,s,SubjectivePercept,0
has,has,s,,0
finished,finished,s,ReportingEvents,0
all,all,s,Generalization,0
my,my,s,Generalization,1
hopes,hopes,s,Positivity,0
begun,begun,c,ProjectBack,0
:,:,n,,0
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
joys,joys,s,Positivity,0
unsought,unsought,s,SubjectivePercept,0
and,and,s,,0
unexpected,unexpected,s,SubjectivePercept,0
found,found,c,ReportingStates,0
;,;,n,ReportingStates,1
My,my,s,FirstPer,0
vainest,vainest,s,Negativity,0
wishes,wishes,s,SubjectivePercept,0
with,with,s,,0
success,success,s,StandardsPos,0
are,are,s,ReportingStates,0
Crowned,crowned,c,ReportingEvents,0
:,:,n,,0
So,so,s,,0
large,large,s,SenseProperty,0
an,an,s,,0
Empire,empire,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
a,a,s,,0
Lord,lord,s,CommonAuthorities,0
so,so,s,Positivity,0
great,great,c,Positivity,1
",",",",n,,0
Kind,kind,s,Positivity,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
Love,love,c,Positivity,0
",",",",s,,0
and,and,s,,0
glorious,glorious,s,Positivity,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
Seat,seat,c,SenseObject,0
",",",",n,,0
A,a,s,ProjectAhead,0
hopeful,hopeful,s,ProjectAhead,1
Prince,prince,s,PersonProperty,0
sprung,sprung,s,ReportingEvents,0
from,from,s,ReportingEvents,1
your,your,s,DirectAddress,0
Royal,royal,s,CommonAuthorities,0
bed,bed,c,SenseObject,0
",",",",n,,0
And,and,s,,0
born,born,s,,0
so,so,s,Positivity,0
great,great,s,Positivity,1
a,a,s,CommonAuthorities,0
Monarch,monarch,s,CommonAuthorities,1
to,to,s,,0
succeed,succeed,c,StandardsPos,0
",",",",n,,0
Are,are,s,ReportingStates,0
more,more,s,Comparison,0
then,then,s,,0
Common,common,s,AbstractConcepts,0
blessings,blessings,c,StandardsPos,0
;,;,s,,0
known,known,s,Confidence,0
to,to,s,Confidence,1
few,few,c,SubjectivePercept,0
:,:,n,,0
Such,such,s,Intensity,0
only,only,s,SubjectivePercept,0
our,our,s,Inclusive,0
great,great,s,Intensity,0
Prophet,prophet,s,ProjectAhead,0
could,could,s,Contingency,0
bestow,bestow,c,StandardsPos,0
.,.,nn,,0
Those,those,s,,0
blessings,blessings,s,StandardsPos,0
he,he,s,PersonPronoun,0
by,by,s,,0
fair,fair,s,StandardsPos,0
Sultana,sultana,s,SenseObject,0
sent,sent,c,ReportingStates,0
;,;,n,ReportingStates,1
He,he,s,Biographical_Time,0
was,was,s,Biographical_Time,1
the,the,s,Biographical_Time,2
Author,author,c,CommunicatorRole,0
",",",",s,,0
Thou,thou,s,DirectAddress,0
the,the,s,,0
Instrument,instrument,c,AbstractConcepts,0
.,.,n,Contingency,0
Had,had,s,Contingency,1
he,he,s,Contingency,2
not,not,s,DenyDisclaim,0
graced,graced,s,Positive_Attribution,0
my,my,s,FirstPer,0
Crown,crown,s,StandardsPos,0
with,with,s,StandardsPos,1
such,such,s,Positivity,0
a,a,s,Positivity,1
Gem,gem,c,Positivity,2
",",",",n,,0
I,i,s,Insist,0
should,should,s,Insist,1
have,have,s,Insist,2
scorned,scorned,s,Negative_Relation,0
his,his,s,PersonPronoun,0
worthless,worthless,s,StandardsNeg,0
Diadem,diadem,c,SenseObject,0
:,:,n,,0
And,and,s,,0
were,were,s,Contingency,0
I,i,s,Contingency,1
poor,poor,c,Negativity,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,FirstPer,0
in,in,s,,0
thee,thee,s,DirectAddress,0
alone,alone,n,SpaceRelation,0
Shoud,shoud,s,UNRECOGNIZED,0
find,find,s,,0
an,an,s,,0
Empire,empire,s,CommonAuthorities,0
Scepter,scepter,s,SenseObject,0
and,and,s,,0
a,a,s,SenseObject,0
Throne,throne,c,SenseObject,1
.,.,nn,,0
Your,your,s,DirectAddress,0
love,love,s,Positivity,0
my,my,s,FirstPer,0
Lord's,lord's,s,CommonAuthorities,0
above,above,s,SpaceRelation,0
the,the,s,SpaceRelation,1
common,common,s,AbstractConcepts,0
rate,rate,c,AbstractConcepts,0
",",",",n,,0
As,as,s,SubjectivePercept,0
though,though,s,SubjectivePercept,1
it,it,s,,0
were,were,s,ProjectBack,0
proportioned,proportioned,s,Comparison,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
state,state,c,Citations,0
:,:,n,Citations,1
Thus,thus,s,ReasonForward,0
you,you,s,DirectAddress,0
my,my,s,FirstPer,0
safety,safety,s,StandardsPos,0
and,and,s,,0
my,my,s,FirstPer,0
Glory,glory,s,StandardsPos,0
are,are,c,ReportingStates,0
:,:,n,,0
Not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
be,be,s,DenyDisclaim,2
matched,matched,s,ReportingEvents,0
in,in,s,,0
kindness,kindness,c,StandardsPos,0
",",",",s,,0
or,or,s,,0
in,in,s,,0
war,war,c,GenericEvents,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
yet,yet,s,Resistance,0
I,i,s,FirstPer,0
tremble,tremble,s,Motions,0
--,--,nn,,0
--,--,s,,0
What,what,c,,0
",",",",s,Autobio,0
when,when,s,Autobio,1
I,i,s,Autobio,2
am,am,s,FirstPer,0
here,here,c,SpaceRelation,0
?,?,n,Question,0
It,it,s,Contingency,0
would,would,s,Contingency,1
be,be,s,Contingency,2
sin,sin,s,StandardsNeg,0
in,in,s,,0
any,any,s,,0
but,but,s,Resistance,0
in,in,s,Specifiers,0
her,her,c,Specifiers,1
.,.,n,,0
Can,can,s,Contingency,0
Formiana,formiana,s,UNRECOGNIZED,0
danger,danger,s,Fear,0
apprehend,apprehend,c,ReportingEvents,0
",",",",n,,0
That,that,s,,0
has,has,s,Cause,0
me,me,s,Cause,1
for,for,s,SubjectivePercept,0
her,her,s,SubjectivePercept,1
Champion,champion,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
her,her,s,PersonPronoun,0
Friend,friend,c,StandardsPos,0
?,?,n,Question,0
Fear,fear,s,Fear,0
in,in,s,Fear,1
the,the,s,,0
breasts,breasts,s,SenseObject,0
of,of,s,,0
Cowards,cowards,s,Anger,0
only,only,s,SubjectivePercept,0
lies,lies,c,,0
:,:,n,,0
Hazards,hazards,s,Negativity,0
to,to,s,,0
them,them,c,,0
",",",",s,,0
to,to,s,Inclusive,0
us,us,s,Inclusive,1
are,are,s,ReportingStates,0
Victories,victories,c,Positivity,0
.,.,nn,,0
Women,women,c,PersonProperty,0
",",",",s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,c,DirectAddress,2
",",",",s,DirectAddress,3
are,are,s,ReportingStates,0
Childish,childish,c,Anger,0
;,;,s,,0
so,so,s,,0
am,am,s,Question,0
I,i,c,Question,1
:,:,n,,0
Alas,alas,c,Negativity,0
!,!,s,,0
I,i,s,Fear,0
fear,fear,s,Fear,1
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
what,what,c,Uncertainty,2
",",",",s,,0
nor,nor,s,DenyDisclaim,0
why,why,c,Question,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
yet,yet,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
give,give,s,,0
my,my,s,FirstPer,0
trembling,trembling,s,Motions,0
heart,heart,s,SenseObject,0
it,it,s,,0
is,is,s,CommonAuthorities,0
due,due,c,CommonAuthorities,1
",",",",n,,0
The,the,s,,0
Fears,fears,s,Fear,0
it,it,s,,0
entertaines,entertaines,s,UNRECOGNIZED,0
are,are,s,SubjectivePercept,0
all,all,s,SubjectivePercept,1
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,n,,0
Full,full,s,Specifiers,0
of,of,s,Specifiers,1
disquiet,disquiet,s,Negativity,0
are,are,s,ReportingStates,0
my,my,s,FirstPer,0
days,days,s,TimeDuration,0
and,and,s,,0
nights,nights,c,,0
;,;,n,,0
And,and,s,,0
every,every,s,Generalization,0
thing,thing,s,Generalization,1
I,i,s,FirstPer,0
see,see,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
you,you,c,DirectAddress,0
",",",",s,,0
affrights,affrights,c,Fear,0
:,:,n,,0
My,my,s,FirstPer,0
fancy,fancy,s,SubjectivePercept,0
does,does,s,ReportingEvents,0
such,such,s,Intensity,0
lasting,lasting,s,TimeDuration,0
terrors,terrors,s,Fear,0
make,make,c,ReportingEvents,0
",",",",n,,0
As,as,s,,0
what,what,s,,0
I,i,s,FirstPer,0
dream,dream,s,PrivateThinking,0
asleep,asleep,c,SenseProperty,0
",",",",s,,0
I,i,s,FirstPer,0
see,see,s,,0
awake,awake,c,SenseProperty,0
.,.,nn,,0
Your,your,s,DirectAddress,0
causeless,causeless,s,Uncertainty,0
fear,fear,s,Fear,0
it,it,s,,0
is,is,s,ReportingStates,0
pity,pity,s,Sad,0
to,to,s,,0
reprove,reprove,c,Anger,0
",",",",n,,0
Because,because,s,ReasonBackward,0
it,it,s,ReasonBackward,1
is,is,s,ReasonBackward,2
the,the,s,,0
product,product,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
your,your,s,DirectAddress,0
Love,love,c,Positivity,0
:,:,n,,0
And,and,s,Resistance,0
yet,yet,c,Resistance,1
",",",",s,,0
fair,fair,s,StandardsPos,0
Princess,princess,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
seem,seem,s,Uncertainty,0
to,to,s,,0
express,express,n,Citations,0
A,a,s,Citations,1
greater,greater,s,Comparison,0
kindness,kindness,c,StandardsPos,0
",",",",s,,0
were,were,s,ProjectBack,0
your,your,s,DirectAddress,0
terror,terror,s,Fear,0
less,less,c,Comparison,0
.,.,nn,,0
I,i,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
glad,glad,s,Positivity,0
to,to,s,Positivity,1
have,have,s,Cause,0
it,it,s,Cause,1
made,made,s,ReportingEvents,0
appear,appear,c,SubjectivePercept,0
",",",",n,,0
That,that,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
entertained,entertained,s,Positivity,0
a,a,s,,0
causeless,causeless,s,Uncertainty,0
fear,fear,c,Fear,0
:,:,n,,0
Then,then,s,Sequence,0
let,let,s,Sequence,1
the,the,s,,0
world,world,s,AbstractConcepts,0
my,my,s,FirstPer,0
over,over,s,,0
fondness,fondness,s,Positivity,0
blame,blame,c,Anger,0
;,;,n,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
exchange,exchange,s,Substitution,0
such,such,s,Intensity,0
grief,grief,s,Sad,0
for,for,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,,0
shame,shame,c,StandardsNeg,0
.,.,n,Imperative,0
See,see,s,Imperative,1
the,the,s,Imperative,2
grim,grim,s,Negativity,0
Skeleton,skeleton,s,SenseObject,0
appears,appears,s,SubjectivePercept,0
again,again,c,RecurringEvents,0
!,!,n,,0
Look,look,c,DirectAddress,0
",",",",s,DirectAddress,1
my,my,s,Positivity,0
dear,dear,s,Positivity,1
Lord,lord,c,CommonAuthorities,0
!,!,s,,0
Now,now,s,Immediacy,0
did,did,s,Question,0
I,i,s,Question,1
fear,fear,s,Fear,0
in,in,s,Fear,1
vain,vain,c,Negativity,0
?,?,n,Question,0
Speak,speak,s,ReportingEvents,0
ugly,ugly,s,Negativity,0
Monster,monster,c,Negativity,0
",",",",s,,0
who,who,s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
or,or,s,,0
whence,whence,c,SpaceRelation,0
;,;,n,,0
Say,say,s,Citations,0
who,who,s,,0
the,the,s,,0
offender,offender,s,Anger,0
is,is,c,ReportingStates,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
what,what,s,ReasonForward,2
the,the,s,ReasonForward,3
offense,offense,c,SubjectivePercept,0
.,.,nn,Metadiscourse,0
Alas,alas,c,Metadiscourse,1
!,!,s,,0
my,my,s,FirstPer,0
Queen,queen,c,PersonProperty,0
",",",",s,,0
how,how,s,Fear,0
fearful,fearful,s,Fear,1
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
grown,grown,c,ReportingEvents,0
!,!,n,,0
It,it,s,,0
Is,is,s,DenyDisclaim,0
nothing,nothing,s,DenyDisclaim,1
but,but,s,Resistance,0
a,a,s,SubjectivePercept,0
fancy,fancy,s,SubjectivePercept,1
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,c,DirectAddress,2
:,:,n,,0
Like,like,s,SubjectivePercept,0
Children,children,s,PersonProperty,0
left,left,s,ReportingEvents,0
in,in,s,ReportingEvents,1
darkness,darkness,c,SenseProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
create,create,n,ReportingEvents,0
The,the,s,ReportingEvents,1
Aerie,aerie,s,SenseObject,0
nothing,nothing,c,DenyDisclaim,0
",",",",s,Aside,0
which,which,s,Aside,1
you,you,s,DirectAddress,0
tremble,tremble,s,Motions,0
at,at,c,AbstractConcepts,0
.,.,n,AbstractConcepts,1
Show,show,s,ReportingEvents,0
it,it,c,,0
",",",",s,,0
describe,describe,s,Citations,0
it,it,c,Citations,1
",",",",s,,0
tell,tell,s,Citations,0
me,me,s,Citations,1
what,what,s,Curiosity,0
it,it,s,Curiosity,1
is,is,s,Curiosity,2
like,like,s,SubjectivePercept,0
--,--,n,,0
Will,will,s,PredictedFuture,0
it,it,s,Contingency,0
be,be,s,Contingency,1
struck,struck,c,ReportingEvents,0
?,?,s,Question,0
or,or,s,,0
has,has,s,Cause,0
it,it,s,Cause,1
power,power,s,StandardsPos,0
to,to,s,StandardsPos,1
strike,strike,s,Negativity,0
--,--,c,,0
?,?,nn,Question,0
Alas,alas,c,Negativity,0
",",",",s,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,Resistance,0
provoke,provoke,s,Resistance,1
it,it,s,,0
not,not,s,DenyDisclaim,0
too,too,s,DenyDisclaim,1
far,far,c,SpaceRelation,0
;,;,n,,0
See,see,c,,0
",",",",s,,0
it,it,s,,0
erects,erects,s,ReportingEvents,0
an,an,s,,0
Instrument,instrument,s,AbstractConcepts,0
of,of,s,AbstractConcepts,0
War,war,c,AbstractConcepts,1
:,:,n,,0
Look,look,s,ReportingEvents,0
now,now,s,Immediacy,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
it,it,s,,0
beckons,beckons,s,Positivity,0
you,you,s,DirectAddress,0
to,to,s,ProjectAhead,0
come,come,c,ProjectAhead,1
;,;,n,ProjectAhead,2
And,and,s,,0
seems,seems,s,Resemblances,0
as,as,s,Resemblances,1
if,if,s,Contingency,0
it,it,s,Contingency,1
called,called,s,ReportingEvents,0
you,you,s,DirectAddress,0
to,to,s,,0
a,a,s,SenseObject,0
Tomb,tomb,c,SenseObject,1
;,;,n,Resistance,0
But,but,s,Resistance,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
interpose,interpose,s,SpaceRelation,0
',',c,,0
twixt,twixt,s,SpaceRelation,0
you,you,s,DirectAddress,0
and,and,s,,0
it,it,c,,0
.,.,n,SpaceRelation,0
Here,here,c,SpaceRelation,1
",",",",s,,0
take,take,s,ReportingEvents,0
me,me,s,FirstPer,0
--,--,s,,0
he,he,s,Updates,0
is,is,s,Updates,1
not,not,s,DenyDisclaim,0
ready,ready,s,ProjectAhead,0
for,for,s,ProjectAhead,1
thee,thee,s,DirectAddress,0
yet,yet,c,SubjectiveTime,0
.,.,nn,SubjectiveTime,1
Kind,kind,s,Positivity,0
Innocence,innocence,c,Disclosure,0
!,!,s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
lay,lay,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
side,side,s,,0
thy,thy,s,DirectAddress,0
fear,fear,c,Fear,0
;,;,n,,0
Foes,foes,s,Negative_Relation,0
cannot,cannot,s,DenyDisclaim,0
hurt,hurt,s,Negativity,0
that,that,s,Specifiers,0
are,are,s,Specifiers,1
afraid,afraid,s,Fear,0
to,to,s,Fear,1
appear,appear,c,SubjectivePercept,0
.,.,n,Question,0
Who,who,s,Question,1
dares,dares,s,SubjectivePercept,0
but,but,s,Resistance,0
tremble,tremble,c,Motions,0
",",",",s,Autobio,0
when,when,s,Autobio,1
I,i,s,Autobio,2
draw,draw,s,Motions,0
my,my,s,FirstPer,0
Sword,sword,c,SenseObject,0
?,?,n,Question,0
Where,where,s,Question,0
is,is,s,Question,1
this,this,s,,0
shadow,shadow,s,SenseObject,0
now,now,s,Immediacy,0
--,--,nn,,0
O,o,s,LangRef,0
my,my,s,Positivity,0
dear,dear,s,Positivity,1
Lord,lord,c,CommonAuthorities,0
",",",",n,,0
It,it,s,,0
flies,flies,c,Motions,0
!,!,s,,0
It,it,s,,0
flies,flies,c,Motions,0
!,!,s,,0
but,but,s,Resistance,0
do,do,s,Resistance,1
not,not,s,Resistance,2
you,you,s,DirectAddress,0
pursue,pursue,c,ProjectAhead,0
;,;,n,,0
It,it,s,,0
only,only,s,SubjectivePercept,0
came,came,c,ReportingStates,0
",",",",s,ReportingStates,1
It,it,s,,0
only,only,s,SubjectivePercept,0
stayed,stayed,s,TimeDuration,0
for,for,s,TimeDuration,1
you,you,c,DirectAddress,0
.,.,nn,Imperative,0
Come,come,c,Imperative,1
",",",",s,,0
come,come,s,ReportingEvents,0
my,my,s,Positivity,0
dear,dear,c,Positivity,1
",",",",s,,0
indeed,indeed,s,Intensity,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
in,in,s,Negativity,0
fault,fault,n,Negativity,1
